Date,fut_pnl
2022-06-30,938886.9875043744
2022-07-01,-1116314.4497099253
2022-07-05,-199605.89498124493
2022-07-06,-421390.22273818374
2022-07-07,-1678168.0800275037
2022-07-08,110892.16387846941
2022-07-11,1315920.3446911701
2022-07-12,975851.0421305307
2022-07-13,569246.4412428095
2022-07-14,332676.49163540825
2022-07-15,-2121736.735541381
2022-07-18,924101.3656539117
2022-07-19,-3068016.5339709865
2022-07-20,-739281.0925231293
2022-07-21,-1145885.6934108506
2022-07-22,1071957.5841585377
2022-07-25,-147856.21850462587
2022-07-26,1382455.643018252
2022-07-27,-2994088.424718674
2022-07-28,-1448990.9413453336
2022-07-29,-1774274.6220555105
2022-08-01,384426.1681120272
2022-08-02,791030.7689997484
2022-08-03,-1848202.7313078234
2022-08-04,118284.9748037007
2022-08-05,162641.84035508847
2022-08-08,147856.21850462587
2022-08-09,510103.9538409593
2022-08-10,-2528341.3364291023
2022-08-11,7392.810925231293
2022-08-12,-2106951.113690919
2022-08-15,-510103.9538409593
2022-08-16,-280926.81515878916
2022-08-17,916708.5547286804
2022-08-18,-288319.6260840205
2022-08-19,1626418.4035508847
2022-08-22,2668804.744008497
2022-08-23,317890.8697849456
2022-08-24,-362247.7353363334
2022-08-25,-1722524.9455788916
2022-08-26,4184330.9836809123
2022-08-29,835387.6345511362
2022-08-30,1293741.9119154764
2022-08-31,916708.5547286804
2022-09-01,-362247.7353363334
2022-09-02,1308527.533765939
2022-09-06,413997.4118129525
2022-09-07,-2055201.4372142996
2022-09-08,-754066.7143735919
2022-09-09,-1826024.2985321297
2022-09-12,-1286349.1009902451
2022-09-13,5305038.679836092
2022-09-14,-463905.69995379355
2022-09-15,1406927.1228106855
2022-09-16,889786.3425343253
2022-09-19,-828946.2507371065
2022-09-20,1353692.0424881189
2022-09-21,2022933.052257526
2022-09-22,1041886.5720273725
2022-09-23,1916462.8916123929
2022-09-26,1186381.790045767
2022-09-27,273780.4130874847
2022-09-28,-2159823.2588012684
2022-09-29,2365158.568616882
2022-09-30,1604657.4211516464
2022-10-03,-2699779.0735015855
2022-10-04,-3437465.1865428635
2022-10-05,281385.4245621371
2022-10-06,1133146.7097232006
2022-10-07,3148474.750506074
2022-10-11,1642682.4785249082
2022-10-12,327015.4934100512
2022-10-13,-2836669.2800453277
2022-10-14,2562888.8669578433
2022-10-17,-2791039.2111974135
2022-10-18,-1323271.9965895093
2022-10-19,775711.1704145401
2022-10-20,973441.4687555012
2022-10-21,-2699779.0735015855
2022-10-24,-1376507.076912076
2022-10-25,-1855622.7998151742
2022-10-26,889786.3425343253
2022-10-27,654030.9868201024
2022-10-28,-2791039.2111974135
2022-10-31,859366.2966357159
2022-11-01,517140.78027636005
2022-11-02,2958349.4636397655
2022-11-03,1247221.881842986
2022-11-04,-1574237.375253037
2022-11-07,-1087516.6408752867
2022-11-08,-608400.9179721883
2022-11-09,2425998.6604141006
2022-11-10,-6251319.432164235
2022-11-14,-152100.22949304708
2022-11-15,-1019071.5376034153
2022-11-16,943021.4228568919
2022-11-17,403065.6081565747
2022-11-18,-570375.8605989264
2022-11-21,486720.7343777506
2022-11-22,-1589447.398202342
2022-11-23,-692056.0441933641
2022-11-25,15210.022949304706
2022-11-28,1893647.857188436
2022-11-29,250965.37866352763
2022-11-30,-3627590.4734091726
2022-12-01,-15210.022949304706
2022-12-02,190125.28686630883
2022-12-05,2197848.3161745304
2022-12-06,1771967.6735939982
2022-12-07,250965.37866352763
2022-12-08,-882181.331059673
2022-12-09,897391.3540089778
2022-12-12,-1688312.5473728224
2022-12-13,-930571.7823092677
2022-12-14,607296.25230754
2022-12-15,2565516.820972669
2022-12-16,1196001.8030138288
2022-12-19,830384.6715225547
2022-12-20,-92953.50800625612
2022-12-21,-1400499.5206275922
2022-12-22,1400499.5206275922
2022-12-23,-508145.8437675335
2022-12-27,365617.1314912741
2022-12-28,1177411.1014125776
2022-12-29,-1592603.4371738548
2022-12-30,266466.72295126755
2023-01-03,371814.03202502447
2023-01-04,-706446.6608475465
2023-01-05,1127835.8971425744
2023-01-06,-2144127.5846776413
2023-01-09,43378.303736252856
2023-01-10,-669265.257645044
2023-01-11,-1220789.4051488303
2023-01-12,-334632.628822522
