Date,0
2021-09-21,502.97660519217
2021-12-14,1073.9348488172948
2022-03-15,1196.7981391002677
2022-06-14,1215.3590909732216
2022-09-13,1195.939811120458
2022-12-13,1100.5669742657858
2023-03-08,1124.2884776906512
2023-06-12,1275.9814447590998
2023-09-11,1379.3123748368632
2023-12-07,1396.440246685074
2024-03-05,1402.6313330181022
2024-06-18,1407.8494785864673
2024-09-17,1450.9269843759141
2024-12-16,1630.0377571961953
2025-03-18,1647.3291425468635
2025-06-17,1616.6767615515446
2025-09-15,1702.363481680381
2025-12-15,1733.8733226811594
