Date,port_pnl
2025-04-02,1746097.1311897635
2025-04-03,-9569816.697202832
2025-04-04,-10366738.793808162
2025-04-07,372381.0415132046
2025-04-08,-2884095.5296165645
2025-04-09,18965883.79201761
2025-04-10,-7503651.973094225
2025-04-11,3752371.541180283
2025-04-14,176091.51386997104
2025-04-15,-807196.1644576192
2025-04-16,-5279431.222074121
2025-04-17,-390625.8106649816
2025-04-21,-4647158.052244455
2025-04-22,4622011.795178473
2025-04-23,4380837.289176255
2025-04-24,3838633.499660045
2025-04-25,3600599.4212103486
2025-04-28,-267937.4589288533
2025-04-29,1107496.8614282012
2025-04-30,-817113.43045187
2025-05-01,3168037.294319719
2025-05-02,2610180.7870146036
2025-05-05,-1437246.8606309295
2025-05-06,-1481255.2076113224
2025-05-07,209326.73065406084
2025-05-08,1825114.0583734214
2025-05-09,485126.9898712933
2025-05-12,8163815.571892053
2025-05-13,2660827.4980767667
2025-05-14,2367693.7371245623
2025-05-15,-597670.4403288066
2025-05-16,1111357.4059657454
2025-05-19,-249990.4533456564
2025-05-20,-738737.1796984673
2025-05-21,-2249721.8216611743
2025-05-22,927886.379157871
2025-05-23,-2086037.274041742
2025-05-27,5234582.827744395
2025-05-28,-918851.5475670695
2025-05-29,1184098.7413223386
2025-05-30,-752156.2483578026
2025-06-02,911839.9122729003
2025-06-03,325345.08396196365
2025-06-04,196683.7661960125
2025-06-05,-3366905.0584189
2025-06-06,3592376.077784419
2025-06-09,1324669.316677928
2025-06-10,2483176.948714435
2025-06-11,-1296657.0226123035
2025-06-12,42548.581841021776
2025-06-13,-2212585.5765616
2025-06-16,2515550.3314545453
2025-06-17,-1854425.490031898
2025-06-18,-684354.8100616634
2025-06-20,-1467067.2814301252
2025-06-23,3016907.525023967
2025-06-24,1898709.3258246481
2025-06-25,476234.6600756645
2025-06-26,1827446.7084558606
2025-06-27,1657204.5754671097
2025-06-30,260201.23571503162
2025-07-01,-1667830.6440992653
2025-07-02,2084850.419590354
2025-07-03,2009994.7941687405
2025-07-07,-2828488.6608481407
2025-07-08,-841756.1817821562
2025-07-09,1832236.854318291
2025-07-10,1567795.3410829902
2025-07-11,-82626.46821242571
2025-07-14,455212.7108359337
2025-07-15,-171443.09467962384
2025-07-16,1938634.1652150452
2025-07-17,450893.8719558716
2025-07-18,1279570.8578951955
2025-07-21,1256645.091615647
2025-07-22,-36613.30006507039
2025-07-23,1487539.2920851111
2025-07-24,-630738.9195302427
2025-07-25,1017618.2876461148
2025-07-28,849291.7204548717
2025-07-29,-1169888.9514204562
2025-07-30,36220.55676269531
2025-07-31,1191790.246362418
2025-08-01,-5165896.581317306
2025-08-04,3921079.2042027116
2025-08-05,-1349599.1536129415
2025-08-06,3292116.203707516
2025-08-07,-11816.024684160948
2025-08-08,3106352.6634770334
2025-08-11,139803.17939785123
2025-08-12,2001333.1506795883
2025-08-13,5377.2226775586605
2025-08-14,1150081.1014460325
2025-08-15,-645216.3452316821
2025-08-18,-285866.390894413
2025-08-19,-2429350.271505505
2025-08-20,-1429797.2780331373
2025-08-21,-899518.4017541409
2025-08-22,4804780.534458041
2025-08-25,312704.080486536
2025-08-26,994455.3340159953
2025-08-27,88446.40903761983
2025-08-28,662253.7979795337
2025-08-29,-1836841.5971211195
2025-09-02,-1802402.2709829211
2025-09-03,3344887.3432043493
2025-09-04,2595229.0052063167
2025-09-05,-1581323.3559881747
2025-09-08,-83118.17683634162
2025-09-09,1563911.3339220881
2025-09-10,-1261073.8571756184
2025-09-11,2843527.9060058594
2025-09-12,2367907.5924243927
2025-09-15,3026145.401955515
2025-09-16,770739.7032184005
2025-09-17,-28359.22604626417
2025-09-18,-362481.93657162786
2025-09-19,2626911.897818595
2025-09-22,1016039.6230188608
2025-09-23,-2695982.420346737
2025-09-24,344664.78196021914
2025-09-25,-1497855.5490324497
2025-09-26,1806161.8876548111
2025-09-29,1117844.334948957
2025-09-30,779682.0531750023
2025-10-01,949593.2973492146
2025-10-02,-827639.0217785537
2025-10-03,-425929.61399769783
2025-10-06,2202622.136078477
2025-10-07,-1614270.7912355363
2025-10-08,1189719.8641068041
2025-10-09,270298.3328500986
2025-10-10,-7034435.907551318
2025-10-13,4343361.321402073
2025-10-14,-2042162.714863956
2025-10-15,1327163.9106372595
2025-10-16,-1760462.6291585863
2025-10-17,2007276.6793035865
2025-10-20,3269186.07572937
2025-10-21,-738099.4722883999
2025-10-22,-1131545.932891965
2025-10-23,1415919.1443092823
2025-10-24,1621295.1870724559
2025-10-27,4542159.445433229
2025-10-28,1881133.4053510725
2025-10-29,1184164.815970093
2025-10-30,-4320836.100868046
2025-10-31,1872062.7129015326
2025-11-03,1064988.1723123193
2025-11-04,-3385019.521004498
2025-11-05,1304473.7683252394
2025-11-06,-3570253.455500126
2025-11-07,-1333010.0734184682
2025-11-10,4963212.209272504
2025-11-11,522915.9657471776
2025-11-12,-1561692.0243879855
2025-11-13,-5195347.859507948
2025-11-14,-452959.4763248563
2025-11-17,-593449.249979049
2025-11-18,-3425977.1025350094
2025-11-19,1860717.1933250725
2025-11-20,-3106547.063076973
2025-11-21,1465505.105643183
2025-11-24,5754794.349393547
2025-11-25,2374507.9521377385
2025-11-26,1247644.9118127823
2025-11-28,1621602.8692830503
2025-12-01,-906867.4270387888
2025-12-02,830399.923650533
2025-12-03,84753.14680969715
2025-12-04,942244.3490787148
2025-12-05,784309.5958349109
2025-12-08,-1544953.518534273
2025-12-09,-1146266.5924174786
2025-12-10,1600143.5476673543
2025-12-11,1400148.8344818354
2025-12-12,-955486.8664550185
2025-12-15,513895.33299547434
2025-12-16,290566.2920381725
2025-12-17,-3573058.8968848884
2025-12-18,3115759.3046714067
2025-12-19,1675354.3312467039
2025-12-22,1685393.1384282708
2025-12-23,1861780.6493543386
2025-12-24,837633.4069142342
2025-12-26,-650926.1388888657
2025-12-29,-1717395.498792708
2025-12-30,-243971.79553723335
2025-12-31,-1484595.9696342945
2026-01-02,-1629701.0955387652
2026-01-05,2294473.9708297253
2026-01-06,-92202.8126758039
2026-01-07,90662.12452837825
2026-01-08,-281128.92279338837
2026-01-09,836922.0932337344
2026-01-12,-234414.69734755158
2026-01-13,-2460949.453723699
2026-01-14,-2313573.0936015546
2026-01-15,445683.1218599081
2026-01-16,-187396.41383618116
2026-01-20,-6340462.523113728
2026-01-21,1694747.3054102957
2026-01-22,3769433.4625038505
2026-01-23,1566077.186646551
2026-01-26,1484381.4985366762
2026-01-27,1652522.1254385412
2026-01-28,626658.5792687833
2026-01-29,376230.2092514634
2026-01-30,-1233140.8897456527
2026-02-02,1347407.6899837255
2026-02-03,-2311676.249827683
2026-02-04,-2447760.781388998
2026-02-05,-3586447.255561292
2026-02-06,2507495.478216976
2026-02-09,1367816.0385415256
2026-02-10,-791539.2372273207
2026-02-11,-1238283.49710235
2026-02-12,-4458178.317803621
2026-02-13,-2682823.7268230915
2026-02-17,1119720.761152774
2026-02-18,1674301.535833627
2026-02-19,-287913.8805911541
2026-02-20,2471802.3898495436
2026-02-23,-4419381.053407073
2026-02-24,2158447.141564846
2026-02-25,3483512.65409261
2026-02-26,-2171273.950505942
2026-02-27,-2132363.312271267
2026-03-02,602753.9639285505
2026-03-03,-802718.0111554265
2026-03-04,2309153.7205140293
2026-03-05,-1147992.6372733116
2026-03-06,-3449130.4042544663
2026-03-09,1926954.0237016678
2026-03-10,475996.0474179685
2026-03-11,8405.311251193285
2026-03-12,-3808219.583314568
2026-03-13,-2663686.316040516
2026-03-16,3024627.0125822127
2026-03-17,216592.2819598019
2026-03-18,-3272232.892778486
2026-03-19,-1640273.7956527174
2026-03-20,-3553107.756869167
