Date,fut_pnl
2022-06-15,-784797.4290068174
2022-06-16,1801718.0412410034
2022-06-17,-66320.90949353387
2022-06-21,-1355894.1496455814
2022-06-22,73689.89943725985
2022-06-23,-545305.2558357229
2022-06-24,-1716974.6568881546
2022-06-27,184224.74859314965
2022-06-28,1153246.9261931167
2022-06-29,62636.41452167087
2022-06-30,467930.8614266
2022-07-01,-556358.7407513119
2022-07-05,-99481.3642403008
2022-07-06,-210016.2133961906
2022-07-07,-836380.3586128993
2022-07-08,55267.4245779449
2022-07-11,655840.1049916127
2022-07-12,486353.33628591505
2022-07-13,283706.11283345043
2022-07-14,165802.27373383468
2022-07-15,-1057450.0569246789
2022-07-18,460561.8714828741
2022-07-19,-1529065.4133231419
2022-07-20,-368449.4971862993
2022-07-21,-571096.7206387639
2022-07-22,534251.7709201339
2022-07-25,-73689.89943725985
2022-07-26,689000.5597383797
2022-07-27,-1492220.4636045122
2022-07-28,-722161.0144851465
2022-07-29,-884278.7932471184
2022-08-01,191593.7385368756
2022-08-02,394240.9619893402
2022-08-03,-921123.7429657482
2022-08-04,58951.919549807884
2022-08-05,81058.88938098584
2022-08-08,73689.89943725985
2022-08-09,254230.1530585465
2022-08-10,-1260097.2803771435
2022-08-11,3684.4949718629928
2022-08-12,-1050081.0669809529
2022-08-15,-254230.1530585465
2022-08-16,-140010.80893079372
2022-08-17,456877.37651101104
2022-08-18,-143695.3039026567
2022-08-19,810588.8938098584
2022-08-22,1330102.6848425402
2022-08-23,158433.2837901087
2022-08-24,-180540.25362128663
2022-08-25,-858487.3284440773
2022-08-26,2085424.1540744537
2022-08-29,416347.93182051816
2022-08-30,644786.6200760237
2022-08-31,456877.37651101104
2022-09-01,-180540.25362128663
2022-09-02,652155.6100197497
2022-09-06,206331.71842432758
2022-09-07,-1024289.6021779119
2022-09-08,-375818.4871300252
2022-09-09,-910070.2580501593
2022-09-12,-641102.1251041607
2022-09-13,2645467.389797629
2022-09-14,-231197.85970603206
2022-09-15,701173.8368133758
2022-09-16,443445.0751738647
2022-09-19,-413124.04439274577
2022-09-20,674642.9348798968
2022-09-21,1008174.2734722053
2022-09-22,519247.65212666214
2022-09-23,955112.4696052471
2022-09-26,591260.1002318197
2022-09-27,136444.6385150353
2022-09-28,-1076396.5927297228
2022-09-29,1178730.0716159993
2022-09-30,799717.1868520125
2022-10-03,-1345495.7409121539
2022-10-04,-1713138.239133221
2022-10-05,140234.7673626752
2022-10-06,564729.1982983407
2022-10-07,1569113.3429229062
2022-10-10,424494.43093566544
2022-10-11,394173.4001545465
2022-10-12,162975.5404485144
2022-10-13,-1413718.0601696714
2022-10-14,1277273.421654636
2022-10-17,-1390977.287083832
2022-10-18,-659482.4194893374
2022-10-19,386593.1424592667
2022-10-20,485136.49249790335
2022-10-21,-1345495.7409121539
2022-10-24,-686013.3214228165
2022-10-25,-924791.4388241282
2022-10-26,443445.0751738647
2022-10-27,325951.0808970288
2022-10-28,-1390977.287083832
2022-10-31,428284.5597833053
2022-11-01,257728.76163951115
2022-11-02,1474360.1217319095
2022-11-03,621581.1310129387
2022-11-04,-784556.6714614531
2022-11-07,-541988.4252125013
2022-11-08,-303210.30781118956
2022-11-09,1209051.1023971185
2022-11-10,-3115485.9127599727
2022-11-11,-595050.2290794596
2022-11-14,519247.65212666214
2022-11-15,-507877.2655837425
2022-11-16,469975.9771073438
2022-11-17,200876.8289249131
2022-11-18,-284259.6635729902
2022-11-21,242568.24624895168
2022-11-22,-792136.9291567329
2022-11-23,-344901.7251352282
2022-11-25,7580.25769527974
2022-11-28,943742.0830623276
2022-11-29,125074.25197211572
2022-11-30,-1807891.4603242178
2022-12-01,-7580.25769527974
2022-12-02,94753.22119099674
2022-12-05,1095347.2369679224
2022-12-06,883100.0215000897
2022-12-07,125074.25197211572
2022-12-08,-439654.94632622483
2022-12-09,447235.2040215046
2022-12-12,-841408.6041760511
2022-12-13,-462395.7194120641
2022-12-14,302664.6446690866
2022-12-15,1278603.7029898148
2022-12-16,596064.0451136093
2022-12-19,413847.57536385313
2022-12-20,-46326.22112281938
2022-12-21,-697981.7315838119
2022-12-22,697981.7315838119
2022-12-23,-253250.00880474594
2022-12-27,182216.46974975622
2022-12-28,586798.8008890455
2022-12-29,-793722.5885709721
2022-12-30,132801.83388541554
2023-01-03,185304.8844912775
2023-01-04,-352079.28053342726
2023-01-05,562091.4829568751
2023-01-06,-1068591.500566367
2023-01-09,21618.903190649045
2023-01-10,-333548.7920842995
2023-01-11,-608417.7040796946
2023-01-12,-166774.39604214975
2023-01-13,-182216.46974975622
2023-01-17,108094.51595324522
2023-01-18,787545.7590879294
2023-01-19,373698.1837240763
2023-01-20,-901817.1045242172
2023-01-23,-592975.630372088
2023-01-24,46326.22112281938
2023-01-25,9265.244224563876
2023-01-26,-537384.1650247048
2023-01-27,-108094.51595324522
2023-01-30,639301.8514949074
2023-01-31,-710335.3905498971
2023-02-01,-521942.0913170983
2023-02-02,-731954.2937405462
2023-02-03,540472.579766226
2023-02-06,299576.2299275653
2023-02-07,-645478.68097795
2023-02-08,559003.0682153539
2023-02-09,478704.2849358002
2023-02-10,-98829.27172868134
2023-02-13,-586798.8008890455
2023-02-14,21618.903190649045
2023-02-15,-157509.1518175859
2023-02-16,722689.0495159824
2023-02-17,151332.3223345433
2023-02-21,1009911.6204774624
2023-02-22,83387.19802107487
2023-02-23,-243984.76458018203
2023-02-24,531207.3355416622
2023-02-27,-151332.3223345433
2023-02-28,154420.7370760646
2023-03-01,234719.52035561818
2023-03-02,-348990.86579190596
2023-03-03,-802987.8327955359
2023-03-06,-33972.56215673421
2023-03-07,775192.1001218443
2023-03-08,-64856.709571947125
2023-03-09,1205146.802677855
2023-03-10,925521.2373506404
2023-03-13,137843.58854158473
2023-03-14,-1031857.719939863
2023-03-15,460791.4245532976
2023-03-16,-1094871.9318445872
2023-03-17,748293.7663686028
2023-03-20,-567127.9071425201
2023-03-21,-830999.9194935537
2023-03-22,1027919.3316958175
2023-03-23,-118151.64732135834
2023-03-24,-366270.10669621086
2023-03-27,-94521.31785708667
2023-03-28,90582.92961304139
2023-03-29,-882198.9666661422
2023-03-30,-354454.941964075
2023-03-31,-909767.6843744592
2023-04-03,-252056.8476188978
2023-04-04,389900.4361604825
2023-04-05,185104.2474701281
2023-04-06,-232364.9063986714
2023-04-10,-66952.60014876972
2023-04-11,-3938.388244045278
2023-04-12,275687.17708316946
2023-04-13,-846753.4724697347
2023-04-14,141781.97678563002
2023-04-17,-204796.18869035447
2023-04-18,-51199.04717258862
2023-04-19,23630.32946427167
2023-04-20,409592.37738070893
2023-04-21,-66952.60014876972
2023-04-24,-43322.27068449806
2023-04-25,1043672.8846719987
2023-04-26,271748.7888391242
2023-04-27,-1224838.7438980816
2023-04-28,-547435.9659222936
2023-05-01,43322.27068449806
2023-05-02,771924.0958328744
2023-05-03,460791.4245532976
2023-05-04,500175.3069937503
2023-05-05,-1173639.6967254928
2023-05-08,-39383.882440452784
2023-05-09,295379.11830339587
2023-05-10,-283563.95357126003
2023-05-11,129966.81205349417
2023-05-12,90582.92961304139
2023-05-15,-189042.63571417335
2023-05-16,425345.93035689
2023-05-17,-764047.3193447839
2023-05-18,-638018.8955353351
2023-05-19,114213.25907731307
2023-05-22,-3938.388244045278
2023-05-23,728601.8251483764
2023-05-24,515928.8599699315
2023-05-25,-531682.4129461126
2023-05-26,-842815.0842256895
2023-05-30,-27568.717708316944
2023-05-31,385962.0479164372
2023-06-01,-590758.2366067917
2023-06-02,-945213.1785708667
2023-06-05,110274.87083326778
2023-06-06,-137843.58854158473
2023-06-07,244180.07113080725
2023-06-08,-378085.2714283467
2023-06-09,-102398.09434517723
2023-06-12,-598635.0130948822
2023-06-13,-464197.0153553959
2023-06-14,-28255.470499893665
2023-06-15,-851700.610782509
2023-06-16,282554.7049989366
2023-06-20,306773.6797131312
2023-06-21,411722.57014130766
2023-06-22,-234116.7555705475
2023-06-23,561072.9142121741
2023-06-26,302737.1839274321
2023-06-27,-783080.1824256243
2023-06-28,20182.478928495475
2023-06-29,-294664.19235603395
2023-06-30,-847664.11499681
2023-07-03,-64583.93257118552
2023-07-05,137240.85671376923
2023-07-06,593364.8804977669
2023-07-07,209897.78085635294
2023-07-10,-165496.32721366288
2023-07-11,-472270.0069267941
2023-07-12,-548963.4268550769
2023-07-13,-581255.3931406697
2023-07-14,108985.38621387556
2023-07-17,-274481.71342753846
2023-07-18,-548963.4268550769
2023-07-19,-149350.3440708665
2023-07-20,508598.4689980859
2023-07-21,12109.487357097285
2023-07-24,-302737.1839274321
2023-07-25,-201824.78928495475
2023-07-26,12109.487357097285
2023-07-27,500525.4774266878
2023-07-28,-682167.7877831471
2023-07-31,-129167.86514237104
2023-08-01,213934.27664205202
2023-08-02,1033342.9211389683
2023-08-03,250262.7387133439
2023-08-04,383467.099641414
2023-08-07,-641802.829926156
2023-08-08,310810.17549883033
2023-08-09,528780.9479265814
2023-08-10,0.0
2023-08-11,80729.9157139819
2023-08-14,-407686.07435560855
2023-08-15,839591.1234254118
2023-08-16,548963.4268550769
2023-08-17,573182.4015692715
2023-08-18,28255.470499893665
2023-08-21,-480342.9984981923
2023-08-22,213934.27664205202
2023-08-23,-770970.6950685271
2023-08-24,984904.971710579
2023-08-25,-456124.02378399775
2023-08-28,-452087.52799829864
2023-08-29,-1041415.9127103665
2023-08-30,-282554.7049989366
2023-08-31,133204.36092807012
2023-09-01,-88802.90728538008
2023-09-05,306773.6797131312
2023-09-06,500525.4774266878
2023-09-07,246226.24292764475
