Date,nav
2024-04-17,133619307.68816683
2024-04-18,133356620.72951417
2024-04-19,131540712.20313723
2024-04-22,131925004.56528181
2024-04-23,133016669.85351323
2024-04-24,134248952.2650682
2024-04-25,133523615.17715845
2024-04-26,135429723.66688114
2024-04-29,136747111.3467466
2024-04-30,135097435.6068519
2024-05-01,136093675.6985848
2024-05-02,136819724.53843826
2024-05-03,137833135.2111444
2024-05-06,138823998.59700686
2024-05-07,138346877.71527502
2024-05-08,138435007.50877115
2024-05-09,138214945.36010164
2024-05-10,137923469.81243008
2024-05-13,138321549.29662952
2024-05-14,139122605.36326158
2024-05-15,139418123.91365013
2024-05-16,139437328.75029945
2024-05-17,139639072.8361155
2024-05-20,138901132.85142073
2024-05-21,140059417.70881423
2024-05-22,139807233.31307673
2024-05-23,139995344.00646335
2024-05-24,141088791.91543344
2024-05-28,141629594.1377816
2024-05-29,141988627.7447014
2024-05-30,141303326.70049626
2024-05-31,140675356.10717988
2024-06-03,141819526.33497232
2024-06-04,141918355.27889317
2024-06-05,142666448.69673663
2024-06-06,143248539.3946687
2024-06-07,143633306.23927218
2024-06-10,143370098.17650327
2024-06-11,143889863.9613876
2024-06-12,144500334.2578734
2024-06-13,145012317.8627552
2024-06-14,144965624.4722646
2024-06-17,145787159.426625
2024-06-18,145396962.32271558
2024-06-20,145459293.9807109
2024-06-21,145380678.4354398
2024-06-24,144650252.83856353
2024-06-25,146427730.79725087
2024-06-26,148104593.45172063
2024-06-27,148238635.54674023
2024-06-28,147044402.3084115
2024-07-01,149490808.40659064
2024-07-02,151846747.43640408
2024-07-03,153357383.27281958
2024-07-05,155063720.36031687
2024-07-08,154611099.32297382
2024-07-09,155736162.17165837
2024-07-10,156410708.05418503
2024-07-11,152291009.8734818
2024-07-12,152269546.2748587
2024-07-15,152866994.91653025
2024-07-16,152259187.70124054
2024-07-17,150673980.58694586
2024-07-18,150393958.63565946
2024-07-19,149513341.86331385
2024-07-22,151197530.67768586
2024-07-23,151095718.3496477
2024-07-24,146303183.8859272
2024-07-25,145856541.15436128
2024-07-26,146632571.47650295
2024-07-29,147455287.50774908
2024-07-30,146626314.05811876
2024-07-31,148613360.84904876
2024-08-01,147832016.92247576
2024-08-02,145956949.2854276
2024-08-05,142693693.71065658
2024-08-06,143509493.50208923
2024-08-07,142713383.64183727
2024-08-08,144429110.689734
2024-08-09,145175894.22158942
2024-08-12,145534263.78650022
2024-08-13,147332694.3954713
2024-08-14,146757388.84945035
2024-08-15,148947480.385868
2024-08-16,149217334.02658793
2024-08-19,150301891.0071175
2024-08-20,150288383.49112266
2024-08-21,150613285.9394644
2024-08-22,148931229.65058482
2024-08-23,150098454.89991698
2024-08-26,149192871.72373992
2024-08-27,148821881.0487304
2024-08-28,148147704.0002568
2024-08-29,147963349.93022442
2024-08-30,149426849.91331178
2024-09-03,147609318.03353822
2024-09-04,147784504.11024123
2024-09-05,149297778.22374624
2024-09-06,146232873.17021692
2024-09-09,147575045.35479996
2024-09-10,148028108.41889265
2024-09-11,149818428.62808526
2024-09-12,150796285.15527108
2024-09-13,150728075.27378052
2024-09-16,150408400.51640248
2024-09-17,151071536.26287806
2024-09-18,150887111.25954294
2024-09-19,152905037.5062548
2024-09-20,152697498.58779162
2024-09-23,153363569.8995594
2024-09-24,152979582.51871923
2024-09-25,153235684.03905565
2024-09-26,152856421.52527058
2024-09-27,153168767.43698302
2024-09-30,153571382.53729135
2024-10-01,152860324.04719374
2024-10-02,152065464.38696158
2024-10-03,151960531.51379824
2024-10-04,153555973.3325854
2024-10-07,152103356.1490008
2024-10-08,153114468.32282937
2024-10-09,152784835.53420883
2024-10-10,152976441.206748
2024-10-11,152163431.9770385
2024-10-14,152343211.42480266
2024-10-15,152827765.20420656
2024-10-16,153011342.84143913
2024-10-17,153267293.24937236
2024-10-18,153617715.85127935
2024-10-21,153904163.8283935
2024-10-22,154617914.78216588
2024-10-23,153237154.9647676
2024-10-24,157022416.37984213
2024-10-25,157999160.12802842
2024-10-28,158064267.6836471
2024-10-29,158506693.1510553
2024-10-30,159590982.30453944
2024-10-31,157060386.87551534
2024-11-01,158144905.99546492
2024-11-04,156946228.69524652
2024-11-05,157926681.14723018
2024-11-06,162901481.38462314
2024-11-07,163895722.87505797
2024-11-08,164230599.63928366
2024-11-11,165261961.371555
2024-11-12,165166335.84691596
2024-11-13,165327075.53379673
2024-11-14,164522240.14463577
2024-11-15,164062198.30803317
2024-11-18,165129158.46942306
2024-11-19,166593280.32218385
2024-11-20,165542029.29896846
2024-11-21,164123607.80795372
2024-11-22,163887999.16133144
2024-11-25,163647600.07240778
2024-11-26,164636315.5436839
2024-11-27,164294306.36040884
2024-11-29,165184041.27443486
2024-12-02,167153039.01753277
2024-12-03,167567552.9850366
2024-12-04,168426322.86558342
2024-12-05,169319716.28878027
2024-12-06,171338958.3866281
2024-12-09,171225537.33665657
2024-12-10,172919075.23956853
2024-12-11,175697170.9140556
2024-12-12,175159395.86423188
2024-12-13,174861185.84991527
2024-12-16,176677643.7483958
2024-12-17,178023806.91503435
2024-12-18,175092700.1611462
2024-12-19,176021644.87766525
2024-12-20,175647762.42647237
2024-12-23,177064107.52588946
2024-12-24,179083906.4628724
2024-12-26,178426427.0782335
2024-12-27,176766233.20798954
2024-12-30,175856220.66939107
2024-12-31,174656794.37822115
2025-01-02,174206241.33029985
2025-01-03,176363454.1015462
2025-01-06,178119027.88184386
2025-01-07,176447690.80204564
2025-01-08,175652094.000858
2025-01-10,175394329.21244037
2025-01-13,175223434.70382577
2025-01-14,174138567.46863827
2025-01-15,177628787.67477748
2025-01-16,175882826.88167357
2025-01-17,177468158.4989246
2025-01-21,177515424.33589518
2025-01-22,178367572.23104116
