Date,near,far,fair,market,difference,zscore
2022-04-27,ESM2,ESU2,0.15980487456909032,4.0,3.8401951254309097,0.04156286189283306
2022-04-28,ESM2,ESU2,0.7687192560761105,4.75,3.9812807439238895,0.32360996392169966
2022-04-29,ESM2,ESU2,0.6425426662990503,4.75,4.10745733370095,0.60723828095252
2022-05-02,ESM2,ESU2,0.9312659189690748,4.25,3.318734081030925,-1.9591878899267903
2022-05-03,ESM2,ESU2,0.8029207877070803,4.5,3.6970792122929197,-0.5168692009356999
2022-05-04,ESM2,ESU2,1.5640439702747244,4.25,2.6859560297252756,-3.151692360107566
2022-05-05,ESM2,ESU2,1.3876986063069126,3.75,2.3623013936930874,-2.627815503098082
2022-05-06,ESM2,ESU2,0.8204696934908497,3.5,2.6795303065091503,-1.34231370268351
2022-05-09,ESM2,ESU2,0.18962940407891438,2.5,2.3103705959210856,-1.6752148111431324
2022-05-10,ESM2,ESU2,0.06831224438519712,3.0,2.931687755614803,-0.5185869226674952
2022-05-11,ESM2,ESU2,-0.0709439615948213,3.0,3.0709439615948213,-0.17632220666329854
2022-05-12,ESM2,ESU2,0.5374346846333538,2.5,1.9625653153666462,-1.787251342430007
2022-05-13,ESM2,ESU2,0.4471210863293891,3.0,2.552878913670611,-0.5460442214220297
2022-05-16,ESM2,ESU2,0.18144748362738028,3.0,2.8185525163726197,0.11961266871056889
2022-05-17,ESM2,ESU2,0.45216669010096666,3.5,3.0478333098990333,0.7171013359197803
2022-05-18,ESM2,ESU2,0.24910279298410387,2.75,2.500897207015896,-0.3998565974133695
2022-05-19,ESM2,ESU2,0.11259526998628644,2.5,2.3874047300137136,-0.6642191620103853
2022-05-20,ESM2,ESU2,-0.10935581599278521,2.25,2.359355815992785,-0.7542680169918701
2022-05-23,ESM2,ESU2,-0.17810992225577138,2.5,2.6781099222557714,0.23109687700151216
2022-05-24,ESM2,ESU2,-0.2364284951559057,2.25,2.4864284951559057,-0.4139589519603359
2022-05-25,ESM2,ESU2,0.0077041712343088875,2.5,2.492295828765691,-0.2813744530409731
2022-05-26,ESM2,ESU2,0.2448146833366991,2.75,2.505185316663301,-0.0812518101644318
2022-05-27,ESM2,ESU2,0.5666364266990058,2.75,2.183363573300994,-1.8948284599545333
2022-05-31,ESM2,ESU2,-0.05214711212556722,3.25,3.302147112125567,3.072430337715103
2022-06-01,ESM2,ESU2,0.15427225938128686,2.75,2.595727740618713,0.0042360537332151406
2022-06-02,ESM2,ESU2,0.5627569635580585,2.75,2.1872430364419415,-1.2188562263888798
2022-06-03,ESM2,ESU2,0.335658344899457,2.5,2.164341655100543,-1.11013012371747
2022-06-06,ESM2,ESU2,0.10110508352227043,2.5,2.3988949164777296,-0.28743979298097116
2022-06-07,ESM2,ESU2,0.28246734647473204,2.25,1.967532653525268,-1.5911079092527312
2022-06-08,ESM2,ESU2,0.24191538674222102,2.0,1.758084613257779,-1.8309523315602325
2022-06-09,ESM2,ESU2,-0.015310568848690309,1.25,1.2653105688486903,-2.5865712056819974
2022-06-10,ESM2,ESU2,-0.4344069038156704,1.5,1.9344069038156704,-0.5532272820773037
2022-06-13,ESM2,ESU2,-0.8855765016573969,3.0,3.885576501657397,3.1811222866816005
2022-06-14,ESM2,ESU2,-0.3298535798512603,3.5,3.8298535798512603,1.9458729629189249
2022-06-15,ESU2,ESZ2,12.639099947456089,14.75,2.1109000525439114,-0.33880919622792954
2022-06-16,ESU2,ESZ2,12.291666220768093,14.25,1.958333779231907,-0.46061501776983305
2022-06-17,ESU2,ESZ2,12.11539673242396,15.0,2.88460326757604,0.6489869135654975
2022-06-21,ESU2,ESZ2,12.510508058771393,15.5,2.989491941228607,0.67554429362084
2022-06-22,ESU2,ESZ2,12.87629588434902,15.25,2.3737041156509804,-0.09482414031761523
2022-06-23,ESU2,ESZ2,12.722551578756793,15.25,2.527448421243207,0.03238650244347953
2022-06-24,ESU2,ESZ2,13.254981532399597,15.25,1.9950184676004028,-0.6930420474808971
2022-06-27,ESU2,ESZ2,12.993640991243865,15.75,2.756359008756135,0.14573150957472714
2022-06-28,ESU2,ESZ2,12.538472296421787,15.25,2.711527703578213,-0.028279210981216857
2022-06-29,ESU2,ESZ2,12.474364651125597,15.25,2.7756353488744026,0.2875385543969399
2022-06-30,ESU2,ESZ2,12.37733807361019,14.5,2.12266192638981,-1.0186976706349267
2022-07-01,ESU2,ESZ2,11.991830745198968,14.0,2.0081692548010324,-1.3290063376379504
2022-07-05,ESU2,ESZ2,11.281351845002973,13.75,2.4686481549970267,-0.12403459300533388
2022-07-06,ESU2,ESZ2,11.715248673408041,14.5,2.784751326591959,0.9021512364562071
2022-07-07,ESU2,ESZ2,12.197399040373512,15.0,2.8026009596264885,1.1063312861260297
2022-07-08,ESU2,ESZ2,12.859914057478363,16.0,3.1400859425216368,1.934517001833282
2022-07-11,ESU2,ESZ2,12.655926515145893,15.5,2.844073484854107,0.7350532447542348
2022-07-12,ESU2,ESZ2,12.59816668582198,15.0,2.4018333141780204,-0.6941753986460879
2022-07-13,ESU2,ESZ2,12.278001618730286,18.0,5.721998381269714,8.896765945186255
2022-07-14,ESU2,ESZ2,14.128425949275425,17.0,2.8715740507245755,-0.0338277712471435
2022-07-15,ESU2,ESZ2,15.399268302312521,16.75,1.350731697687479,-1.4946129189839519
2022-07-18,ESU2,ESZ2,13.426116679435381,16.5,3.0738833205646188,0.2061333372806381
2022-07-19,ESU2,ESZ2,14.234137841876418,17.5,3.265862158123582,0.29074671527760554
2022-07-20,ESU2,ESZ2,14.336593692484712,17.5,3.163406307515288,0.12624373213483917
2022-07-21,ESU2,ESZ2,14.781896600823984,17.5,2.718103399176016,-0.31762736019303295
2022-07-22,ESU2,ESZ2,14.330987483555873,16.75,2.419012516444127,-0.5834375832796388
2022-07-25,ESU2,ESZ2,13.151815743622137,17.0,3.8481842563778628,0.7809512258343612
2022-07-26,ESU2,ESZ2,13.220442642517355,16.5,3.279557357482645,0.17218644966014465
2022-07-27,ESU2,ESZ2,13.882609627956754,16.75,2.8673903720432463,-0.27273414400629653
2022-07-28,ESU2,ESZ2,14.367223099505281,16.5,2.1327769004947186,-1.137898602991183
2022-07-29,ESU2,ESZ2,14.076926770666432,17.0,2.9230732293335677,0.1580575752657428
2022-08-01,ESU2,ESZ2,14.042017104577099,17.0,2.9579828954229015,-0.023157629681885738
2022-08-02,ESU2,ESZ2,13.846683596785624,17.25,3.403316403214376,0.929232034788814
2022-08-03,ESU2,ESZ2,14.682503408491357,17.75,3.067496591508643,0.19581024775136516
2022-08-04,ESU2,ESZ2,15.488460684849997,17.5,2.011539315150003,-1.9464965656555375
2022-08-05,ESU2,ESZ2,15.125940995597375,18.5,3.374059004402625,0.8454076483950214
2022-08-08,ESU2,ESZ2,15.962402523126912,18.25,2.2875974768730885,-1.2404625700058565
2022-08-09,ESU2,ESZ2,16.146812638820847,18.0,1.8531873611791525,-1.90855469492618
2022-08-10,ESU2,ESZ2,16.949237131807422,17.75,0.800762868192578,-3.3187848626941756
2022-08-11,ESU2,ESZ2,16.35428271311048,17.75,1.3957172868895213,-1.328136845455005
2022-08-12,ESU2,ESZ2,16.78643432041281,18.25,1.463565679587191,-1.069217169254279
2022-08-15,ESU2,ESZ2,16.926504969122107,18.5,1.5734950308778934,-0.7574339413021381
2022-08-16,ESU2,ESZ2,17.095836631217026,18.5,1.4041633687829744,-0.8024961370162907
2022-08-17,ESU2,ESZ2,17.070763551365417,18.5,1.4292364486345832,-0.6205913104339381
2022-08-18,ESU2,ESZ2,17.669927705120244,18.25,0.5800722948797556,-1.6929277963572211
2022-08-19,ESU2,ESZ2,16.738251404062794,18.25,1.5117485959372061,-0.13372830500187058
2022-08-22,ESU2,ESZ2,15.832872085294184,17.75,1.9171279147058158,1.0175185467447054
2022-08-23,ESU2,ESZ2,16.0830899634675,17.5,1.4169100365324994,0.05781539875453855
2022-08-24,ESU2,ESZ2,16.154920092272732,17.75,1.5950799077272677,0.6416132895081624
2022-08-25,ESU2,ESZ2,16.906386101513817,18.25,1.3436138984861827,-0.25311066687444533
2022-08-26,ESU2,ESZ2,15.825131309734843,17.25,1.424868690265157,0.004055341405546576
2022-08-29,ESU2,ESZ2,15.197417369810864,17.25,2.0525826301891357,1.8788105218525653
2022-08-30,ESU2,ESZ2,15.159424587398007,17.0,1.8405754126019929,0.9542200197795891
2022-08-31,ESU2,ESZ2,15.191694933592316,16.75,1.5583050664076836,0.11575527945236215
2022-09-01,ESU2,ESZ2,15.46130930730169,16.5,1.0386906926983102,-1.1948128477204036
2022-09-02,ESU2,ESZ2,15.251545096555674,16.0,0.7484549034443262,-2.7403591694537837
2022-09-06,ESU2,ESZ2,14.285552265478145,16.25,1.9644477345218547,1.1844937189050668
2022-09-07,ESU2,ESZ2,15.199319133808785,16.75,1.5506808661912146,0.1297389846043737
2022-09-08,ESU2,ESZ2,15.943168042232628,16.75,0.8068319577673719,-1.7510864992434507
2022-09-09,ESU2,ESZ2,16.565709638125554,18.25,1.6842903618744458,0.5491180700632766
2022-09-12,ESU2,ESZ2,16.823429282452707,19.25,2.4265707175472926,2.0722939277211547
2022-09-13,ESU2,ESZ2,15.515868950729327,19.0,3.4841310492706725,3.4688817412572344
2022-09-14,ESZ2,ESH3,25.047544113894674,30.0,4.9524558861053265,3.9765201588117627
2022-09-15,ESZ2,ESH3,25.519346291420334,30.25,4.730653708579666,2.063786415623115
2022-09-16,ESZ2,ESH3,25.371112783940134,29.25,3.8788872160598658,0.9935360593115253
2022-09-19,ESZ2,ESH3,25.478229728843417,29.75,4.2717702711565835,1.0668405144250979
2022-09-20,ESZ2,ESH3,25.24821931457882,29.5,4.251780685421181,0.8680641800317541
2022-09-21,ESZ2,ESH3,24.403339593455257,29.5,5.096660406544743,1.2841818798611249
2022-09-22,ESZ2,ESH3,24.659724733155144,29.25,4.590275266844856,0.7074669510286926
2022-09-23,ESZ2,ESH3,24.160401970443672,28.5,4.339598029556328,0.36098942869342854
2022-09-26,ESZ2,ESH3,23.941590422248737,27.75,3.808409577751263,-0.4996768477818106
2022-09-27,ESZ2,ESH3,23.897254360990246,27.25,3.352745639009754,-1.9114921742041153
2022-09-28,ESZ2,ESH3,24.279087496821376,27.5,3.2209125031786243,-2.041455159120866
2022-09-29,ESZ2,ESH3,22.693468765633042,26.5,3.8065312343669575,-0.5851011796159368
2022-09-30,ESZ2,ESH3,22.743257320302746,26.5,3.756742679697254,-0.5391709834216997
2022-10-03,ESZ2,ESH3,23.34664299640417,27.5,4.153357003595829,0.181688295038452
2022-10-04,ESZ2,ESH3,24.432951895128554,29.0,4.567048104871446,0.9327963545537378
2022-10-05,ESZ2,ESH3,24.856079724707342,29.0,4.143920275292658,0.1268019815467902
2022-10-06,ESZ2,ESH3,24.70327776761542,28.75,4.046722232384582,0.15506522134484244
2022-10-07,ESZ2,ESH3,23.674742612792215,28.5,4.825257387207785,2.16296991090076
2022-10-10,ESZ2,ESH3,23.21568898868327,28.25,5.034311011316731,2.157319126450433
2022-10-11,ESZ2,ESH3,23.807284356327727,27.75,3.9427156436722726,-0.249876629364269
2022-10-12,ESZ2,ESH3,23.958568001537515,28.0,4.041431998462485,-0.2014764978759146
2022-10-13,ESZ2,ESH3,25.156562514200687,30.0,4.843437485799313,1.4143612572659714
2022-10-14,ESZ2,ESH3,25.34359114392055,29.0,3.6564088560794517,-1.5318146175913665
2022-10-17,ESZ2,ESH3,26.525515901309518,30.25,3.724484098690482,-1.31005417232373
2022-10-18,ESZ2,ESH3,26.94990710524553,30.75,3.8000928947544708,-0.9742817045088532
2022-10-19,ESZ2,ESH3,26.699227740278275,30.75,4.050772259721725,-0.3068082241674967
2022-10-20,ESZ2,ESH3,26.707476908282388,30.5,3.7925230917176123,-0.7958735566750496
2022-10-21,ESZ2,ESH3,27.919248731106563,30.75,2.8307512688934366,-2.5670013758031174
2022-10-24,ESZ2,ESH3,27.561641770403185,31.75,4.188358229596815,0.35122790732316916
2022-10-25,ESZ2,ESH3,28.151964625823894,31.75,3.5980353741761064,-0.5754340843458695
2022-10-26,ESZ2,ESH3,27.803876313443197,31.5,3.6961236865568026,-0.306954826905717
2022-10-27,ESZ2,ESH3,27.334606185116172,30.75,3.415393814883828,-0.793748845533397
2022-10-28,ESZ2,ESH3,28.065175735520825,32.25,4.184824264479175,1.3819302388773749
2022-10-31,ESZ2,ESH3,27.72517211038212,32.0,4.274827889617882,1.359733210724061
2022-11-01,ESZ2,ESH3,27.96438591439255,32.25,4.285614085607449,1.1481855937822754
2022-11-02,ESZ2,ESH3,27.090243724192987,31.0,3.9097562758070126,0.1675569434240847
2022-11-03,ESZ2,ESH3,26.807796790480097,30.75,3.942203209519903,0.27056599971665474
2022-11-04,ESZ2,ESH3,27.71635557155878,30.75,3.033644428441221,-1.729410750871286
2022-11-07,ESZ2,ESH3,27.946067310124818,31.5,3.5539326898751824,-0.720053323216588
2022-11-08,ESZ2,ESH3,28.184221141386843,31.75,3.5657788586131574,-0.5500722920654016
2022-11-09,ESZ2,ESH3,27.739587035567183,30.5,2.760412964432817,-2.5117076008748898
2022-11-10,ESZ2,ESH3,30.150541576709657,32.5,2.3494584232903435,-2.570317899021107
