Date,near,far,fair,market,difference,zscore
2022-11-17,ESZ2,ESH3,28.856565854984183,33.25,4.393434145015817,0.8893224281840952
2022-11-18,ESZ2,ESH3,29.08240657045053,33.5,4.41759342954947,0.8983676784995781
2022-11-21,ESZ2,ESH3,28.866219256304703,33.5,4.633780743695297,1.2742959567541703
2022-11-22,ESZ2,ESH3,29.648857845667408,34.0,4.351142154332592,0.8921717337255318
2022-11-23,ESZ2,ESH3,30.167208502377434,34.25,4.082791497622566,0.43926710402287006
2022-11-25,ESZ2,ESH3,30.121147565150295,34.0,3.878852434849705,0.11731387260755377
2022-11-28,ESZ2,ESH3,28.909587810644098,33.25,4.340412189355902,0.935354600826086
2022-11-29,ESZ2,ESH3,28.713195947552776,33.0,4.2868040524472235,0.7987690245687588
2022-11-30,ESZ2,ESH3,30.082138745940938,34.0,3.917861254059062,0.1679033392897683
2022-12-01,ESZ2,ESH3,30.37123295497622,33.75,3.3787670450237783,-0.7040594088450499
2022-12-02,ESZ2,ESH3,29.90177116213499,33.5,3.5982288378650082,-0.314011981528951
2022-12-05,ESZ2,ESH3,28.92526460704312,32.75,3.8247353929568817,0.05795242717706332
2022-12-06,ESZ2,ESH3,28.34085139098852,31.5,3.1591486090114813,-1.1028775695786435
2022-12-07,ESZ2,ESH3,28.29645351759791,31.0,2.703546482402089,-1.781603366992614
2022-12-08,ESZ2,ESH3,28.766741993300002,31.5,2.733258006699998,-1.602736849310138
2022-12-09,ESZ2,ESH3,28.40034830248169,32.0,3.5996516975183113,-0.18871899099165554
2022-12-12,ESZ2,ESH3,28.935000746870173,33.25,4.314999253129827,0.8792681913384355
2022-12-13,ESZ2,ESH3,29.430906099181357,33.0,3.5690939008186433,-0.24984300505820997
2022-12-14,ESH3,ESM3,32.754820119270335,35.5,2.7451798807296655,-1.4654713767644227
2022-12-15,ESH3,ESM3,31.6050964252031,34.5,2.894903574796899,-1.137271112929516
2022-12-16,ESH3,ESM3,31.33164518376725,33.75,2.4183548162327497,-1.7620218904346192
2022-12-19,ESH3,ESM3,30.39159363323097,33.25,2.8584063667690316,-1.0004704069793646
2022-12-20,ESH3,ESM3,30.705314977667967,33.5,2.7946850223320325,-1.073261566907132
2022-12-21,ESH3,ESM3,31.576577023755362,33.5,1.9234229762446375,-2.201725427004233
2022-12-22,ESH3,ESM3,30.581398211715168,33.0,2.418601788284832,-1.350219663895475
2022-12-23,ESH3,ESM3,31.12140133259254,33.25,2.1285986674074593,-1.6734155502664447
2022-12-27,ESH3,ESM3,31.09898546011118,33.75,2.65101453988882,-1.0025224784221216
2022-12-28,ESH3,ESM3,30.954573397204058,33.0,2.045426602795942,-1.80459970289251
2022-12-29,ESH3,ESM3,31.67038058677008,33.75,2.0796194132299206,-1.609938361426203
2022-12-30,ESH3,ESM3,31.34236573853559,33.75,2.407634261464409,-1.1021639894952078
2023-01-03,ESH3,ESM3,31.388572987798398,33.25,1.8614270122016023,-1.673227912691388
2023-01-04,ESH3,ESM3,31.541149135642172,33.5,1.958850864357828,-1.4396209651463512
2023-01-05,ESH3,ESM3,31.147512780984016,33.5,2.352487219015984,-0.8911495358182423
2023-01-06,ESH3,ESM3,32.755031031767885,33.75,0.994968968232115,-2.4936909790423214
2023-01-09,ESH3,ESM3,32.090859697518226,33.75,1.6591403024817737,-1.4714110937520604
2023-01-10,ESH3,ESM3,32.138226578143986,34.25,2.1117734218560145,-0.8523184989882193
2023-01-11,ESH3,ESM3,32.90168099167431,34.5,1.5983190083256886,-1.3971523168074
2023-01-12,ESH3,ESM3,32.988644611724794,34.75,1.7613553882752058,-1.1325130341133134
2023-01-13,ESH3,ESM3,32.59136655062821,34.75,2.1586334493717914,-0.5789643940636167
2023-01-17,ESH3,ESM3,32.52832602775379,35.0,2.471673972246208,-0.11299057221770806
2023-01-18,ESH3,ESM3,31.69572597669503,34.0,2.30427402330497,-0.3014750740819632
2023-01-19,ESH3,ESM3,31.360348509430423,33.75,2.3896514905695767,-0.13212388652969964
2023-01-20,ESH3,ESM3,32.24547592471026,34.5,2.254524075289737,-0.27305413900686787
2023-01-23,ESH3,ESM3,32.74905008555106,35.0,2.250949914448938,-0.23785388868058335
2023-01-24,ESH3,ESM3,32.66596726048465,34.75,2.084032739515351,-0.4729895040094841
2023-01-25,ESH3,ESM3,32.80452272139701,34.75,1.9454772786029935,-0.6545293062506399
2023-01-26,ESH3,ESM3,33.10111789675784,35.5,2.3988821032421583,0.1404352199806312
2023-01-27,ESH3,ESM3,33.12723970257548,35.75,2.62276029742452,0.7832739504635874
2023-01-30,ESH3,ESM3,32.42283217768545,35.5,3.07716782231455,2.0798731400991306
2023-01-31,ESH3,ESM3,33.26619115942685,35.5,2.233808840573147,0.010598912221403441
2023-02-01,ESH3,ESM3,33.62955741056339,36.0,2.370442589436607,0.39530883266337036
2023-02-02,ESH3,ESM3,34.38488403925203,36.75,2.3651159607479713,0.3869829552035594
2023-02-03,ESH3,ESM3,33.75956338465494,37.0,3.240436615345061,2.663266425197529
2023-02-06,ESH3,ESM3,33.8503116231459,37.0,3.149688376854101,2.2224857413986103
2023-02-07,ESH3,ESM3,34.924489872904815,37.75,2.8255101270951855,1.2747879637360977
2023-02-08,ESH3,ESM3,34.39952814654771,37.25,2.850471853452291,1.268425022504135
2023-02-09,ESH3,ESM3,34.33516065479671,37.25,2.9148393452032906,1.3220922964147588
2023-02-10,ESH3,ESM3,34.4097132478264,37.0,2.590286752173597,0.6131351263659566
2023-02-13,ESH3,ESM3,33.94350824395315,37.75,3.806491756046853,3.065840010158948
2023-02-14,ESH3,ESM3,34.05978648167729,38.0,3.9402135183227074,2.823437155244562
2023-02-15,ESH3,ESM3,34.17479711419401,38.0,3.825202885805993,2.244403013856092
2023-02-16,ESH3,ESM3,33.83485794039734,37.75,3.9151420596026583,2.1431316732764665
2023-02-17,ESH3,ESM3,33.8194510984049,37.5,3.6805489015951025,1.5958205854924172
2023-02-21,ESH3,ESM3,32.784484986682855,36.75,3.9655150133171446,1.8611749847250207
2023-02-22,ESH3,ESM3,32.905132578766825,36.5,3.5948674212331753,1.2635100947261877
2023-02-23,ESH3,ESM3,33.35054332579375,36.75,3.399456674206249,0.9113884057404199
2023-02-24,ESH3,ESM3,32.87472917824698,36.5,3.62527082175302,1.1730297017464706
2023-02-27,ESH3,ESM3,32.93686984620217,36.5,3.563130153797829,1.0211946854715908
2023-02-28,ESH3,ESM3,32.50544292699806,36.25,3.7445570730019426,1.2388031756832059
2023-03-01,ESH3,ESM3,32.36031149013297,36.25,3.889688509867028,1.3789806546334158
2023-03-02,ESH3,ESM3,32.86645873377438,36.25,3.3835412662256203,0.529624911794335
2023-03-03,ESH3,ESM3,33.761525544090546,37.0,3.2384744559094543,0.2649079337206418
2023-03-06,ESH3,ESM3,33.54771776198959,37.25,3.7022822380104117,0.9400588347169013
2023-03-07,ESH3,ESM3,32.82455931882669,37.25,4.425440681173313,2.0118213974764507
2023-03-08,ESH3,ESM3,33.71687138782181,37.75,4.033128612178189,1.2478722637378572
2023-03-09,ESM3,ESU3,38.97769421539897,40.25,1.2723057846010306,-3.140194582323319
2023-03-10,ESM3,ESU3,37.81431964494868,37.0,-0.8143196449486823,-5.8454027979512375
2023-03-13,ESM3,ESU3,35.357517231011116,30.5,-4.857517231011116,-7.932489917478869
2023-03-14,ESM3,ESU3,28.570901385968227,32.0,3.4290986140317727,0.2988218256069304
2023-03-15,ESM3,ESU3,29.667394182647968,28.25,-1.4173941826479677,-2.4333074329705036
2023-03-16,ESM3,ESU3,24.754674097208408,33.25,8.495325902791592,2.936286488695011
2023-03-17,ESM3,ESU3,28.486009399505292,29.5,1.013990600494708,-0.8982871026690037
2023-03-20,ESM3,ESU3,28.556726211371824,31.0,2.4432737886281757,-0.22616882656483991
2023-03-21,ESM3,ESU3,28.370360906556925,33.5,5.129639093443075,0.9901493398073381
2023-03-22,ESM3,ESU3,30.452708968934985,32.75,2.297291031065015,-0.30426125835812845
2023-03-23,ESM3,ESU3,31.182486729517677,31.5,0.3175132704823227,-1.168201420227436
2023-03-24,ESM3,ESU3,30.09129311443121,31.75,1.6587068855687903,-0.5282819456649098
2023-03-27,ESM3,ESU3,28.243809028765554,33.75,5.506190971234446,1.1420720241593094
2023-03-28,ESM3,ESU3,30.77998034553957,33.75,2.9700196544604296,0.012508103472883923
2023-03-29,ESM3,ESU3,31.95116783205731,34.75,2.7988321679426917,-0.04778594288790998
2023-03-30,ESM3,ESU3,32.317639789669556,35.0,2.682360210330444,-0.08106860677501689
2023-03-31,ESM3,ESU3,33.52200813564559,35.75,2.227991864354408,-0.2576043809631552
2023-04-03,ESM3,ESU3,33.99369169752299,36.5,2.5063083024770094,-0.1162277299800633
2023-04-04,ESM3,ESU3,33.98099238630948,34.75,0.7690076136905191,-0.8394930514964358
2023-04-05,ESM3,ESU3,32.818143543328915,34.5,1.6818564566710847,-0.40291957134614953
2023-04-06,ESM3,ESU3,32.23740261440162,35.0,2.762597385598383,0.0812941277286646
2023-04-10,ESM3,ESU3,34.08306508487294,36.75,2.666934915127058,0.04989422188072105
2023-04-11,ESM3,ESU3,34.53515531805715,36.75,2.21484468194285,-0.1287575670040014
2023-04-12,ESM3,ESU3,34.40582179863759,36.25,1.8441782013624106,-0.2682936008769026
2023-04-13,ESM3,ESU3,34.73150095166511,36.75,2.0184990483348884,-0.1675029773851345
2023-04-14,ESM3,ESU3,34.44708148190057,38.0,3.552918518099432,0.5209130570363295
2023-04-17,ESM3,ESU3,35.61692162201689,38.5,2.883078377983111,0.2289261825239589
2023-04-18,ESM3,ESU3,36.18644075207794,38.75,2.5635592479220577,0.09637674100527809
2023-04-19,ESM3,ESU3,36.378147496523525,39.0,2.6218525034764752,0.13878756805561185
2023-04-20,ESM3,ESU3,36.245399377778995,38.5,2.2546006222210053,0.005381276153650607
2023-04-21,ESM3,ESU3,36.109123752161395,38.5,2.390876247838605,0.09268902451896292
2023-04-24,ESM3,ESU3,36.11374185847126,38.75,2.6362581415287423,0.1860584081575059
2023-04-25,ESM3,ESU3,35.17841233225545,36.5,1.3215876677445522,-0.4691338910608614
2023-04-26,ESM3,ESU3,34.233381964759246,36.75,2.5166180352407537,-0.014604679810021146
2023-04-27,ESM3,ESU3,35.264758493339286,38.25,2.9852415066607136,0.2809482319188227
2023-04-28,ESM3,ESU3,36.32463177286627,38.25,1.9253682271337311,-0.4825954302306538
2023-05-01,ESM3,ESU3,36.22489634262729,39.0,2.7751036573727106,0.3211903745911147
2023-05-02,ESM3,ESU3,36.011243301803916,37.5,1.4887566981960845,-0.9952852201738749
2023-05-03,ESM3,ESU3,34.44025250791219,36.75,2.3097474920878085,-0.1513227140124819
2023-05-04,ESM3,ESU3,34.374043218014776,36.25,1.8759567819852236,-0.551419270595358
2023-05-05,ESM3,ESU3,34.41891204000876,37.5,3.081087959991237,0.8008964853023286
2023-05-08,ESM3,ESU3,35.15144859955126,38.0,2.8485514004487413,0.48302630745339015
2023-05-09,ESM3,ESU3,35.19883187307005,38.0,2.8011681269299515,0.38261532647209856
2023-05-10,ESM3,ESU3,35.567986465609465,38.0,2.432013534390535,0.05586015482953782
2023-05-11,ESM3,ESU3,35.32669532142336,37.75,2.423304678576642,0.07278593305268145
2023-05-12,ESM3,ESU3,34.815657804680995,38.25,3.4343421953190045,1.861791962674777
2023-05-15,ESM3,ESU3,35.35144835095616,38.25,2.8985516490438386,0.8381027242402486
2023-05-16,ESM3,ESU3,35.148110833998544,38.25,3.101889166001456,1.1273010122517548
2023-05-17,ESM3,ESU3,36.04614389427479,38.75,2.703856105725208,0.4313634590491963
2023-05-18,ESM3,ESU3,36.78508090116702,40.0,3.214919098832979,1.3314727324839037
2023-05-19,ESM3,ESU3,37.23187319835688,40.0,2.7681268016431204,0.40941276899719037
2023-05-22,ESM3,ESU3,37.067650179365046,40.5,3.432349820634954,1.664797232171283
2023-05-23,ESM3,ESU3,36.71580350919703,40.5,3.7841964908029695,2.1840057730163047
2023-05-24,ESM3,ESU3,36.67256739212462,40.25,3.57743260787538,1.606149257992268
2023-05-25,ESM3,ESU3,37.46268422187768,41.25,3.78731577812232,1.8474002959740077
2023-05-26,ESM3,ESU3,38.7888520238057,42.25,3.4611479761942974,1.1638721162420447
2023-05-30,ESM3,ESU3,38.82282660320834,42.5,3.677173396791659,1.5304174453533275
2023-05-31,ESM3,ESU3,38.565090113825136,41.75,3.1849098861748644,0.6555558036774618
2023-06-01,ESM3,ESU3,38.84768948636065,41.75,2.9023105136393497,0.17571547356200934
2023-06-02,ESM3,ESU3,39.0685147984741,43.0,3.931485201525902,1.7794932411595732
2023-06-05,ESM3,ESU3,39.25989586600372,43.0,3.740104133996283,1.3407376156513242
2023-06-06,ESM3,ESU3,39.14541831496081,43.25,4.104581685039193,1.789622772479402
2023-06-07,ESM3,ESU3,38.92180534630006,43.0,4.0781946536999385,1.5998325151613173
2023-06-08,ESM3,ESU3,39.35674319629743,43.5,4.14325680370257,1.6582771167789356
2023-06-09,ESM3,ESU3,39.27856870743926,44.0,4.721431292560737,2.3694959609372086
2023-06-12,ESM3,ESU3,39.74059600097917,45.25,5.509403999020833,3.1537864056734097
2023-06-13,ESU3,ESZ3,41.21648803666358,45.75,4.533511963336423,1.5256322388517627
2023-06-14,ESU3,ESZ3,41.25857907899717,46.0,4.7414209210028275,1.6553747830682632
2023-06-15,ESU3,ESZ3,42.41837541260247,47.0,4.581624587397528,1.4003531077736289
2023-06-16,ESU3,ESZ3,42.29618534289057,47.0,4.703814657109433,1.462931944468114
2023-06-20,ESU3,ESZ3,42.374039635950794,46.5,4.125960364049206,0.6625656420263517
2023-06-21,ESU3,ESZ3,41.93921991872776,46.25,4.310780081272242,0.8564409588066065
2023-06-22,ESU3,ESZ3,42.47548108428873,46.5,4.024518915711269,0.4287578090430665
2023-06-23,ESU3,ESZ3,42.09886484644812,46.0,3.901135153551877,0.22076784098128785
2023-06-26,ESU3,ESZ3,41.66625008063784,46.0,4.3337499193621625,0.7706360583672255
2023-06-27,ESU3,ESZ3,42.23208052430164,47.0,4.767919475698363,1.3690032543446085
2023-06-28,ESU3,ESZ3,42.40264801590183,47.25,4.847351984098168,1.3886683640333477
2023-06-29,ESU3,ESZ3,42.863645451733646,48.0,5.136354548266354,1.7267443990657632
2023-06-30,ESU3,ESZ3,44.2244141200581,48.5,4.2755858799419,0.3607957423794936
2023-07-03,ESU3,ESZ3,44.031518660070105,48.5,4.468481339929895,0.6015352680483657
2023-07-05,ESU3,ESZ3,43.8679731262082,48.25,4.382026873791801,0.4156057558651119
2023-07-06,ESU3,ESZ3,43.27162334649802,48.0,4.728376653501982,0.9557284460341656
2023-07-07,ESU3,ESZ3,43.583617662347024,47.75,4.166382337652976,-0.08574841554498967
2023-07-10,ESU3,ESZ3,43.27320798928304,47.75,4.476792010716963,0.438077683205236
2023-07-11,ESU3,ESZ3,43.662836865401914,48.0,4.337163134598086,0.14211034754487217
2023-07-12,ESU3,ESZ3,44.205867336308074,48.25,4.044132663691926,-0.42388422918335217
2023-07-13,ESU3,ESZ3,44.515579911178065,48.75,4.234420088821935,-0.11653334253707412
2023-07-14,ESU3,ESZ3,44.05282014347813,49.5,5.4471798565218705,2.1969013620531115
2023-07-17,ESU3,ESZ3,44.55430864143,49.5,4.945691358570002,1.0895505772975802
2023-07-18,ESU3,ESZ3,44.90125115005685,50.0,5.098748849943149,1.4710411903222231
2023-07-19,ESU3,ESZ3,44.95702172525853,50.5,5.542978274741472,2.3827980765631307
2023-07-20,ESU3,ESZ3,44.61412095153719,50.0,5.385879048462812,1.8219159399878728
2023-07-21,ESU3,ESZ3,44.73625038643877,50.25,5.513749613561231,1.9411896828775124
2023-07-24,ESU3,ESZ3,44.95456253939028,50.5,5.545437460609719,1.8374907246575904
2023-07-25,ESU3,ESZ3,45.05005800230174,50.75,5.699941997698261,1.9894030537545417
2023-07-26,ESU3,ESZ3,45.23387384653415,51.0,5.766126153465848,1.9321805094597007
2023-07-27,ESU3,ESZ3,45.00294123654203,51.0,5.9970587634579715,2.2831853237524973
2023-07-28,ESU3,ESZ3,45.61726893742798,51.5,5.88273106257202,1.840172271925307
2023-07-31,ESU3,ESZ3,45.313518273831505,51.5,6.186481726168495,2.166810188093275
2023-08-01,ESU3,ESZ3,45.137875052495474,51.75,6.612124947504526,2.5724988081506384
2023-08-02,ESU3,ESZ3,44.42739012597849,51.0,6.572609874021509,2.193603278640301
2023-08-03,ESU3,ESZ3,44.280432182258664,50.75,6.469567817741336,1.8447891810071844
2023-08-04,ESU3,ESZ3,43.94945914079926,50.0,6.050540859200737,1.1731998889362685
2023-08-07,ESU3,ESZ3,44.3534804724095,50.5,6.146519527590499,1.2195224531517643
2023-08-08,ESU3,ESZ3,44.07759455779524,49.75,5.672405442204763,0.5520293331868487
2023-08-09,ESU3,ESZ3,43.65355029731563,49.5,5.846449702684367,0.7293285499824328
2023-08-10,ESU3,ESZ3,43.657867552448806,49.25,5.592132447551194,0.3553776905221811
2023-08-11,ESU3,ESZ3,43.45790627518909,49.25,5.792093724810911,0.5834567360921081
2023-08-14,ESU3,ESZ3,43.91850145248554,49.75,5.831498547514457,0.6035815564696608
2023-08-15,ESU3,ESZ3,43.34327901934739,49.0,5.656720980652608,0.32153056445170897
2023-08-16,ESU3,ESZ3,42.88163322649689,48.5,5.618366773503112,0.22413060906450963
2023-08-17,ESU3,ESZ3,42.40366264524346,48.0,5.5963373547565425,0.14333236993590967
2023-08-18,ESU3,ESZ3,42.37763558322513,47.5,5.122364416774872,-0.582735377503438
2023-08-21,ESU3,ESZ3,42.598483119306366,48.25,5.6515168806936344,0.14776318994564389
2023-08-22,ESU3,ESZ3,42.55670509503034,48.0,5.443294904969662,-0.24816360540060453
2023-08-23,ESU3,ESZ3,43.20113264716565,48.5,5.29886735283435,-0.5892173538734171
2023-08-24,ESU3,ESZ3,42.36897844043506,48.0,5.631021559564942,-0.08863834112359349
2023-08-25,ESU3,ESZ3,42.8514983551313,48.75,5.898501644868702,0.442945703784785
2023-08-28,ESU3,ESZ3,43.445735010665885,49.0,5.554264989334115,-0.4537649670996537
2023-08-29,ESU3,ESZ3,44.33265795763327,49.75,5.417342042366727,-0.9084243572284317
2023-08-30,ESU3,ESZ3,44.410748372843045,49.75,5.339251627156955,-1.1950181923224061
2023-08-31,ESU3,ESZ3,44.162067747957735,49.75,5.587932252042265,-0.4721744798893847
2023-09-01,ESU3,ESZ3,44.26360532783656,49.5,5.236394672163442,-1.4786531192860397
2023-09-05,ESU3,ESZ3,43.69642495585322,49.5,5.803575044146783,0.1258095368646639
2023-09-06,ESU3,ESZ3,43.37660633554606,49.0,5.623393664453943,-0.388525005512629
2023-09-07,ESU3,ESZ3,43.283847026480544,49.0,5.716152973519456,-0.12823294471871233
2023-09-08,ESU3,ESZ3,43.350680586650924,49.5,6.149319413349076,1.0554262483821755
2023-09-11,ESU3,ESZ3,43.58893596466078,49.25,5.661064035339223,-0.2840377511131853
2023-09-12,ESU3,ESZ3,43.21701232338819,48.75,5.5329876766118105,-0.6089729885470363
2023-09-13,ESZ3,ESH4,45.04446164311503,52.25,7.205538356884972,4.024649440132162
2023-09-14,ESZ3,ESH4,45.793732409079894,52.25,6.456267590920106,1.644883119740327
2023-09-15,ESZ3,ESH4,44.89419562500552,51.5,6.605804374994477,2.0406060507348087
2023-09-18,ESZ3,ESH4,44.759611154685444,51.25,6.4903888453145555,1.71764978386733
2023-09-19,ESZ3,ESH4,44.82931546499003,51.25,6.420684535009968,1.4595490065407672
2023-09-20,ESZ3,ESH4,44.22916375004752,50.75,6.520836249952481,1.6255117028321195
2023-09-21,ESZ3,ESH4,43.20000576823077,49.5,6.299994231769233,1.034488404095471
2023-09-22,ESZ3,ESH4,43.255227379234384,49.25,5.994772620765616,0.3519446096118312
2023-09-25,ESZ3,ESH4,43.118464984198,49.0,5.881535015802001,0.08937975920282996
2023-09-26,ESZ3,ESH4,42.31168999436068,48.5,6.188310005639323,0.7211202106937197
2023-09-27,ESZ3,ESH4,42.216271875097846,48.5,6.283728124902154,0.8871746117112496
2023-09-28,ESZ3,ESH4,42.55069936824293,48.5,5.949300631757069,0.1530880135723713
2023-09-29,ESZ3,ESH4,42.3750340888937,48.25,5.874965911106301,-0.021317319294230135
2023-10-02,ESZ3,ESH4,42.01567692449589,48.5,6.484323075504108,1.2172140100886806
2023-10-03,ESZ3,ESH4,41.79884072072582,48.0,6.201159279274179,0.5517277986343715
2023-10-04,ESZ3,ESH4,42.16456864339125,47.75,5.585431356608751,-0.7895280791986004
2023-10-05,ESZ3,ESH4,41.85457278593003,47.75,5.895427214069969,-0.14470161237480506
2023-10-06,ESZ3,ESH4,42.27194715536916,48.75,6.478052844630838,1.0980436540121035
2023-10-09,ESZ3,ESH4,42.69362395362168,48.25,5.556376046378318,-1.0006204930889382
2023-10-10,ESZ3,ESH4,43.40376484816443,49.0,5.596235151835572,-0.8740768881021108
2023-10-11,ESZ3,ESH4,42.937246250477074,49.0,6.062753749522926,0.13365938432794214
2023-10-12,ESZ3,ESH4,42.527372727585316,49.0,6.472627272414684,1.0063586439068632
2023-10-13,ESZ3,ESH4,42.61047571756717,48.25,5.639524282432831,-0.9677199576557078
2023-10-16,ESZ3,ESH4,43.019866281725626,49.25,6.230133718274374,0.38759191372650525
2023-10-17,ESZ3,ESH4,43.06829534577264,49.5,6.43170465422736,0.8306119255467663
2023-10-18,ESZ3,ESH4,42.65418319583114,48.25,5.595816804168862,-1.2833110973403623
2023-10-19,ESZ3,ESH4,42.17607751380456,47.5,5.323922486195443,-1.9457541343272156
2023-10-20,ESZ3,ESH4,41.1308505594734,46.75,5.6191494405265985,-1.1344569637628041
2023-10-23,ESZ3,ESH4,40.6010702715821,46.5,5.898929728417897,-0.4271113216277701
2023-10-24,ESZ3,ESH4,40.99729273553476,47.0,6.0027072644652435,-0.20947970482664213
2023-10-25,ESZ3,ESH4,40.254213363202325,46.0,5.745786636797675,-0.8708687757169487
2023-10-26,ESZ3,ESH4,39.56706322086848,45.0,5.4329367791315235,-1.7133668432552696
2023-10-27,ESZ3,ESH4,39.1811247543028,44.75,5.5688752456972,-1.2173538192212923
2023-10-30,ESZ3,ESH4,39.66677896330384,45.5,5.833221036696159,-0.4290917527639697
2023-10-31,ESZ3,ESH4,40.17572876442682,45.75,5.574271235573178,-1.1086225027178582
2023-11-01,ESZ3,ESH4,40.92747675028386,45.75,4.822523249716141,-3.1721281857899637
2023-11-02,ESZ3,ESH4,42.01228296987756,47.0,4.98771703012244,-2.2957489207828785
2023-11-03,ESZ3,ESH4,42.27356172185682,47.75,5.476438278143178,-0.8769993427488907
2023-11-06,ESZ3,ESH4,42.017566763232935,47.5,5.482433236767065,-0.8128511636086914
2023-11-07,ESZ3,ESH4,42.017650698153375,48.0,5.982349301846625,0.407345724102032
2023-11-08,ESZ3,ESH4,42.21179974752795,48.25,6.038200252472052,0.5616631838902439
2023-11-09,ESZ3,ESH4,41.727741333757876,47.75,6.022258666242124,0.5528902182628485
2023-11-10,ESZ3,ESH4,42.78436564090862,48.25,5.465634359091382,-0.8036194550816197
2023-11-13,ESZ3,ESH4,42.72759025856067,48.5,5.772409741439333,-0.026768784369748232
2023-11-14,ESZ3,ESH4,43.96280318543813,49.0,5.037196814561867,-1.8289155221956286
2023-11-15,ESZ3,ESH4,43.600820098296936,49.5,5.899179901703064,0.43743560085915245
2023-11-16,ESZ3,ESH4,43.654307685688764,49.25,5.595692314311236,-0.33311060787802355
2023-11-17,ESZ3,ESH4,43.5718402811799,49.25,5.678159718820098,-0.10644190274362746
2023-11-20,ESZ3,ESH4,44.14051726396883,49.75,5.609482736031168,-0.2238497419338789
2023-11-21,ESZ3,ESH4,44.04783375756688,50.0,5.9521662424331225,0.6711631993831485
2023-11-22,ESZ3,ESH4,44.30205651668257,50.0,5.697943483317431,-0.02748821196338016
2023-11-24,ESZ3,ESH4,44.31682584264672,50.0,5.683174157353278,-0.03483445572144203
2023-11-27,ESZ3,ESH4,44.29868936799903,50.0,5.701310632000968,0.09010184803726505
2023-11-28,ESZ3,ESH4,44.24231402680198,49.75,5.507685973198022,-0.47298225357309287
2023-11-29,ESZ3,ESH4,44.059879887558964,49.75,5.690120112441036,0.12686019400591442
2023-11-30,ESZ3,ESH4,44.14741486632465,50.0,5.852585133675348,0.7703922515514728
2023-12-01,ESZ3,ESH4,44.614685363490025,50.25,5.635314636509975,0.011643281761101328
2023-12-04,ESZ3,ESH4,43.98842531483206,50.0,6.011574685167943,1.2527177805934406
2023-12-05,ESZ3,ESH4,44.06467282183894,50.25,6.18532717816106,1.7527409232796096
2023-12-06,ESZ3,ESH4,43.93688468637538,50.25,6.313115313624621,2.0604082971302065
2023-12-07,ESZ3,ESH4,44.301960942068945,51.0,6.698039057931055,3.0918754363393353
2023-12-08,ESH4,ESM4,46.27720352448614,51.5,5.22279647551386,-1.2743881024640664
2023-12-11,ESH4,ESM4,47.300071013452,51.75,4.449928986548002,-3.2301054305935315
2023-12-12,ESH4,ESM4,47.98535264865677,51.75,3.7646473513432284,-4.227119639601766
2023-12-13,ESH4,ESM4,48.52321161532382,51.25,2.7267883846761833,-5.068815035862899
2023-12-14,ESH4,ESM4,47.69821335869074,51.0,3.3017866413092634,-2.850615010532262
2023-12-15,ESH4,ESM4,46.197311585163334,52.0,5.802688414836666,0.4117104639403641
2023-12-18,ESH4,ESM4,47.436936125481225,52.25,4.813063874518775,-0.7706486957052627
2023-12-19,ESH4,ESM4,47.72165115479129,52.5,4.778348845208711,-0.7776574847096476
2023-12-20,ESH4,ESM4,46.614444504654784,51.0,4.385555495345216,-1.1914168880047895
2023-12-21,ESH4,ESM4,46.684447128192005,51.75,5.065552871807995,-0.34927691057008076
2023-12-22,ESH4,ESM4,46.33256185751634,51.0,4.667438142483661,-0.7664187446244959
2023-12-26,ESH4,ESM4,46.68104093445163,51.75,5.06895906554837,-0.2607665950746685
2023-12-27,ESH4,ESM4,47.024982193518554,51.5,4.475017806481446,-0.9191518092413097
2023-12-28,ESH4,ESM4,46.56684799552659,51.5,4.933152004473413,-0.34782169944195296
2023-12-29,ESH4,ESM4,46.39853516621406,51.5,5.10146483378594,-0.1544065191850042
2024-01-02,ESH4,ESM4,46.31911262827907,51.25,4.930887371720928,-0.3192502828986641
2024-01-03,ESH4,ESM4,46.258047057913245,51.5,5.241952942086755,0.058893002936580695
2024-01-04,ESH4,ESM4,46.27274844530075,52.0,5.727251554699251,0.6303920385738292
2024-01-05,ESH4,ESM4,46.628758791979635,51.5,4.871241208020365,-0.3513665614878735
2024-01-08,ESH4,ESM4,47.594556450748314,52.5,4.905443549251686,-0.2746651811673742
2024-01-09,ESH4,ESM4,47.294528381206874,52.5,5.205471618793126,0.1026380259095788
2024-01-10,ESH4,ESM4,47.90211954532879,52.75,4.847880454671213,-0.2962833918844498
2024-01-11,ESH4,ESM4,47.51955242617714,52.5,4.9804475738228575,-0.10874807749847784
2024-01-12,ESH4,ESM4,47.55326777116716,51.75,4.196732228832843,-1.0164929511673544
2024-01-16,ESH4,ESM4,46.58265511092213,52.5,5.917344889077867,1.073258435192907
2024-01-17,ESH4,ESM4,46.565392769185564,52.75,6.184607230814436,1.3814901396970152
2024-01-18,ESH4,ESM4,47.975763716684014,53.25,5.274236283315986,0.2849882710991599
2024-01-19,ESH4,ESM4,48.790796290531944,54.5,5.709203709468056,0.829846295510228
2024-01-22,ESH4,ESM4,49.37115389926021,55.75,6.378846100739793,1.669701423624429
2024-01-23,ESH4,ESM4,49.739814920090794,55.5,5.760185079909206,0.9217115649493045
2024-01-24,ESH4,ESM4,49.80680153643334,56.0,6.1931984635666595,1.5691571350883526
2024-01-25,ESH4,ESM4,50.016974452109935,56.0,5.983025547890065,1.214308700165394
