Date,port_pnl
2025-03-20,-92554.25891780853
2025-03-21,1979986.9898591042
2025-03-24,5613942.2001981735
2025-03-25,1669413.009496808
2025-03-26,-3979016.2296822667
2025-03-27,-377352.3062068224
2025-03-28,-5116666.574351519
2025-03-31,282521.8725375831
2025-04-01,414668.31559357047
2025-04-02,1741026.888165027
2025-04-03,-9537615.009828717
2025-04-04,-10332473.630437762
2025-04-07,371791.2304793
2025-04-08,-2875216.7119820714
2025-04-09,18903352.088487625
2025-04-10,-7479562.848786533
2025-04-11,3740463.7710975707
2025-04-14,176373.98161816597
2025-04-15,-804877.9963915348
2025-04-16,-5261649.995839179
2025-04-17,-389169.44818505645
2025-04-21,-4632490.385282248
2025-04-22,4607389.61939317
2025-04-23,4366880.705985308
2025-04-24,3826490.431556344
2025-04-25,3588738.7493574917
2025-04-28,-267590.0308730006
2025-04-29,1104379.7360836565
2025-04-30,-813704.852037251
2025-05-01,3157970.966202587
2025-05-02,2601961.291498393
2025-05-05,-1432892.1665838957
2025-05-06,-1476567.3091857731
2025-05-07,208456.94828298688
2025-05-08,1818383.1923571825
2025-05-09,483895.5044644475
2025-05-12,8137674.217818707
2025-05-13,2652269.7419326603
2025-05-14,2360104.880713731
2025-05-15,-594721.6420287788
2025-05-16,1107317.9755820632
2025-05-19,-248774.76838564873
2025-05-20,-735524.3606523871
2025-05-21,-2241562.8828743696
2025-05-22,924460.6885024309
2025-05-23,-2078229.1896415353
2025-05-27,5216499.083362907
2025-05-28,-916040.4835422039
2025-05-29,1180219.5003288686
2025-05-30,-750486.2650361657
2025-06-02,909837.9269814491
2025-06-03,323882.12733832
2025-06-04,197034.32800850272
2025-06-05,-3356884.09604612
2025-06-06,3580407.1543161273
2025-06-09,1320326.7680953443
2025-06-10,2475438.095910907
2025-06-11,-1292612.0985360146
2025-06-12,42409.13961851597
2025-06-13,-2205738.3679674566
2025-06-16,2507301.181100279
2025-06-17,-1848951.2184730768
2025-06-18,-681507.2357487082
2025-06-20,-1462256.356940329
2025-06-23,3006221.042155534
2025-06-24,1892274.1635655463
2025-06-25,475483.40481328964
2025-06-26,1820841.265669316
2025-06-27,1652174.661760509
2025-06-30,258933.1694715619
2025-07-01,-1661317.8046612144
2025-07-02,2078015.9245147705
2025-07-03,2003405.6885937452
2025-07-07,-2820055.6951414347
2025-07-08,-838372.3432830572
2025-07-09,1826640.9004183412
2025-07-10,1562033.3284828365
2025-07-11,-81726.76931083202
2025-07-14,454558.77958866954
2025-07-15,-170042.20711231232
2025-07-16,1931876.7847344875
2025-07-17,448783.82890707254
2025-07-18,1274957.0076663196
2025-07-21,1252741.5076185763
2025-07-22,-36493.38450521231
2025-07-23,1483096.5773661733
2025-07-24,-628890.4912333786
2025-07-25,1014932.8445867896
2025-07-28,846513.487705648
2025-07-29,-1164975.2391744852
2025-07-30,36750.79575034976
2025-07-31,1187036.2834525406
2025-08-01,-5148148.944903851
2025-08-04,3907647.496660799
2025-08-05,-1344542.7987833917
2025-08-06,3280299.7860320807
2025-08-07,-10905.00970453024
2025-08-08,3096867.9049499333
2025-08-11,139347.27890112996
2025-08-12,1994142.793426156
2025-08-13,4466.392941147089
2025-08-14,1145652.7020046413
2025-08-15,-641983.531198144
2025-08-18,-284261.28392994404
2025-08-19,-2420976.336091399
2025-08-20,-1426240.4152628183
2025-08-21,-896360.9227138162
2025-08-22,4789530.766805172
2025-08-25,310789.3694588542
2025-08-26,991878.1686352193
2025-08-27,87707.93536782265
2025-08-28,659190.960219562
2025-08-29,-1829932.6214110851
2025-09-02,-1797187.1391919553
2025-09-03,3334619.054980457
2025-09-04,2586978.28102386
2025-09-05,-1575020.6124196947
2025-09-08,-83752.64419618249
2025-09-09,1559032.9943128526
2025-09-10,-1257642.4555402994
2025-09-11,2834467.457882881
2025-09-12,2360635.10672155
2025-09-15,3015343.8101094365
2025-09-16,767752.1234564483
2025-09-17,-28266.520106434822
2025-09-18,-360354.8835811913
2025-09-19,2617394.3836480975
2025-09-22,1012956.036672771
2025-09-23,-2686455.711414665
2025-09-24,342358.9309118986
2025-09-25,-1492011.9083395898
2025-09-26,1799793.25183779
2025-09-29,1115138.4121373296
2025-09-30,777850.8779132068
2025-10-01,947451.3662469387
2025-10-02,-824224.648289144
2025-10-03,-425021.2155779898
2025-10-06,2195212.1812749505
2025-10-07,-1609253.77543509
2025-10-08,1185127.028950721
2025-10-09,268936.67139035463
2025-10-10,-7012204.440254211
2025-10-13,4329176.002789825
2025-10-14,-2034779.9343941808
2025-10-15,1322126.4069922566
2025-10-16,-1753765.0922286212
2025-10-17,1999552.8999516368
2025-10-20,3257319.898532361
2025-10-21,-735925.0747459531
2025-10-22,-1126883.5872160196
2025-10-23,1410336.2883073986
2025-10-24,1615509.0285854936
2025-10-27,4526318.529485315
2025-10-28,1875950.6216569245
2025-10-29,1180783.1941306293
2025-10-30,-4306944.604724199
2025-10-31,1866424.0154452324
2025-11-03,1061257.023058325
2025-11-04,-3373445.5880429447
2025-11-05,1300696.2179204226
2025-11-06,-3559074.9149737954
2025-11-07,-1329861.3198221624
2025-11-10,4948158.511723608
2025-11-11,521205.58021491766
2025-11-12,-1557076.6923606098
2025-11-13,-5177854.543688685
2025-11-14,-450519.37067461014
2025-11-17,-590792.9860727191
2025-11-18,-3414318.0724909604
2025-11-19,1855588.6049680412
2025-11-20,-3095715.252185017
2025-11-21,1459799.3657417297
2025-11-24,5736746.871941507
2025-11-25,2365571.159926027
2025-11-26,1244307.0928088427
2025-11-28,1615340.9615558982
2025-12-01,-904155.7754062116
2025-12-02,827199.5789930224
2025-12-03,83737.58520331979
2025-12-04,938672.568507582
2025-12-05,781497.7844461203
2025-12-08,-1540644.6333332658
2025-12-09,-1141527.7899584472
2025-12-10,1595156.8803220391
2025-12-11,1395572.0784998834
2025-12-12,-951370.007548213
2025-12-15,512217.58722400665
2025-12-16,290113.5830079615
2025-12-17,-3562393.8274931014
2025-12-18,3105091.317861378
2025-12-19,1670125.7530225813
2025-12-22,1678887.7679561079
2025-12-23,1855940.5029225647
2025-12-24,834893.7051000595
2025-12-26,-649812.4445687234
2025-12-29,-1711518.2543139756
2025-12-30,-243927.50579696894
2025-12-31,-1479731.3176547885
2026-01-02,-1623361.9781425595
2026-01-05,2287709.1315576434
2026-01-06,-92652.56720256805
2026-01-07,90115.08884045482
2026-01-08,-280458.9830698669
2026-01-09,832930.7266065776
2026-01-12,-233394.91859197617
2026-01-13,-2452128.4770829678
2026-01-14,-2306491.050793588
2026-01-15,445206.17713311315
2026-01-16,-187275.75703778863
2026-01-20,-6320677.740738183
2026-01-21,1688948.9146731198
2026-01-22,3756825.03391394
2026-01-23,1560446.9259097576
2026-01-26,1479013.2856081426
2026-01-27,1646843.935476184
2026-01-28,625098.9859609604
2026-01-29,375997.0400555134
2026-01-30,-1230099.3830109537
2026-02-02,1343980.9797273278
2026-02-03,-2303087.4253052175
2026-02-04,-2438744.548901707
2026-02-05,-3575448.857877463
2026-02-06,2498795.7261909842
2026-02-09,1364068.643170774
2026-02-10,-789440.497742027
2026-02-11,-1234471.7895341516
2026-02-12,-4443320.5775491595
2026-02-13,-2673792.4294235706
2026-02-17,1116527.9121756554
2026-02-18,1668342.8505546153
2026-02-19,-286009.36120533943
2026-02-20,2462994.994346082
2026-02-23,-4404181.117491573
2026-02-24,2152575.921977818
2026-02-25,3471892.5619597435
2026-02-26,-2164422.5132306516
2026-02-27,-2125876.2931931913
2026-03-02,601021.9477671683
2026-03-03,-799373.1505221725
2026-03-04,2301610.2429115176
2026-03-05,-1144967.0703269243
2026-03-06,-3437852.5206148624
2026-03-09,1919468.4587075114
2026-03-10,475392.85739675164
2026-03-11,9574.651038855314
2026-03-12,-3796500.9908711314
2026-03-13,-2654979.2703472376
2026-03-16,3014041.352473557
2026-03-17,217063.33877658844
2026-03-18,-3261307.1104739606
2026-03-19,-1634917.0589524508
2026-03-20,-3540579.131018698
