Date,nav
2025-05-27,163146796.49190226
2025-05-28,163490808.02525216
2025-05-29,163870994.49898288
2025-05-30,163390519.3804236
2025-06-02,163050305.70334542
2025-06-03,162004131.27263442
2025-06-04,162221166.42630786
2025-06-05,160264340.12680852
2025-06-06,161414646.96283275
2025-06-09,162594967.9512734
2025-06-10,163680348.66347003
2025-06-11,163027762.98621255
2025-06-12,162250138.27356794
2025-06-13,162854515.9115265
2025-06-16,163101723.792487
2025-06-17,163278814.68710285
2025-06-18,162770844.24503174
2025-06-20,161972110.92274106
2025-06-23,162569232.94678408
2025-06-24,161633878.1780735
2025-06-25,162078737.44282603
2025-06-26,161939633.7446072
2025-06-27,162417883.0373722
2025-06-30,161451850.6044137
2025-07-01,159994693.73349082
2025-07-02,161000864.75587925
2025-07-03,160993285.24715027
2025-07-07,160143382.5625839
2025-07-08,159468338.96629152
2025-07-09,159855645.2838545
2025-07-10,160723531.43762696
2025-07-11,161631985.1969471
2025-07-14,161637389.92231143
2025-07-15,162569816.75738618
2025-07-16,163715673.947228
2025-07-17,162643458.8197844
2025-07-18,164153200.90124983
2025-07-21,164997620.5413917
2025-07-22,164879462.78339115
2025-07-23,164341366.11674768
2025-07-24,163498106.64508903
2025-07-25,163553483.10110557
2025-07-28,164491869.0089935
2025-07-29,164010832.89784247
2025-07-30,164445697.5143826
2025-07-31,166531041.9062839
2025-08-01,165864225.45693678
2025-08-04,166035727.86618578
2025-08-05,165946774.80989325
2025-08-06,167359002.05221945
2025-08-07,167531841.88287944
2025-08-08,168709597.0106889
2025-08-11,169410386.8573705
2025-08-12,168597316.81189436
2025-08-13,167774931.42319518
2025-08-14,168849127.7983914
2025-08-15,168982955.815399
2025-08-18,168790566.9516513
2025-08-19,167870173.47853678
2025-08-20,167229952.6581666
2025-08-21,167354396.40414453
2025-08-22,168264869.42992106
2025-08-25,169708751.98162776
2025-08-26,169598161.1080759
2025-08-27,169134634.52235016
2025-08-28,168915933.46749485
2025-08-29,168913241.20304197
2025-09-02,169045374.8876774
2025-09-03,171083572.01341933
2025-09-04,171486028.3034429
2025-09-05,170768483.61272424
2025-09-08,170021207.93387842
2025-09-09,170937133.9869155
2025-09-10,168944512.16991717
2025-09-11,169625081.77686048
2025-09-12,172159253.67725962
2025-09-15,173812671.36930484
2025-09-16,175100783.84396338
2025-09-17,175460019.71305
2025-09-18,173560726.76953065
2025-09-19,174893827.5204246
2025-09-22,174578203.9370069
2025-09-23,173552472.75070536
2025-09-24,174902337.8935192
2025-09-25,174849620.57361096
2025-09-26,175021903.7908379
2025-09-29,175384180.4182573
2025-09-30,175043810.1159277
2025-10-01,174983755.27027267
2025-10-02,173927029.1884677
2025-10-03,173623794.4380647
2025-10-06,174722928.43276498
2025-10-07,174320467.81224543
2025-10-08,173745226.84457624
2025-10-09,174988455.2373663
2025-10-10,176124872.46700037
2025-10-13,176047592.7298234
2025-10-14,174378172.19095415
2025-10-15,174438147.95886043
2025-10-16,174732609.78093797
2025-10-17,175237510.6082878
2025-10-20,175339453.9091053
2025-10-21,174625671.8280275
2025-10-22,175104155.28175414
2025-10-23,174831624.05128026
2025-10-24,174144261.7383756
2025-10-27,175072343.79678255
2025-10-28,176173289.64005333
2025-10-29,177486930.796193
2025-10-30,176158218.83983833
2025-10-31,177205352.08956107
2025-11-03,177879106.72342634
2025-11-04,178092826.1096277
2025-11-05,178352801.6251439
2025-11-06,178236962.22557127
2025-11-07,176630313.48489693
2025-11-10,177017015.30097654
2025-11-11,176885002.5679803
2025-11-12,175139710.4294402
2025-11-13,175087958.91993397
2025-11-14,174847797.989107
2025-11-17,177058093.7020584
2025-11-18,175957718.4678917
2025-11-19,176850086.84829414
2025-11-20,178360114.27908945
2025-11-21,177040967.93947524
2025-11-24,178304830.09044546
2025-11-25,178002170.51335645
2025-11-26,177187179.19502503
2025-11-28,177407511.55548593
2025-12-01,177953721.86534518
2025-12-02,178183060.61529747
2025-12-03,177303577.9759352
2025-12-04,178031892.10459512
2025-12-05,178304101.0346732
2025-12-08,177759891.1164078
2025-12-09,176950508.231472
2025-12-10,176619224.66266283
2025-12-11,177328363.9374493
2025-12-12,179764871.9611318
2025-12-15,180615971.26690584
2025-12-16,181955674.9001571
2025-12-17,181690478.09918582
2025-12-18,182590370.11956638
2025-12-19,181853860.100819
2025-12-22,181709217.68047363
2025-12-23,182261122.06036663
2025-12-24,182184250.67131597
2025-12-26,181672263.1828398
2025-12-29,180989131.13937026
2025-12-30,181201086.18064862
2025-12-31,181915952.2407753
2026-01-02,179953328.83225104
2026-01-05,180406905.85580778
2026-01-06,178448315.42150605
2026-01-07,179577418.64089036
2026-01-08,179349969.25631762
2026-01-09,178359369.79462272
2026-01-12,177638286.5698571
2026-01-13,175811671.3550403
2026-01-14,175010652.90156537
2026-01-15,174798540.057334
2026-01-16,174823302.6942848
2026-01-20,174747155.6565092
2026-01-21,173022286.42796677
2026-01-22,175294842.7039609
2026-01-23,176823483.8707724
2026-01-26,176797024.55906188
2026-01-27,177288259.2473005
2026-01-28,177966367.83175862
2026-01-29,178957276.2143809
2026-01-30,178872184.15890807
2026-02-02,178657682.9428196
2026-02-03,178930862.00447518
2026-02-04,177997590.05289215
2026-02-05,178047997.73221874
2026-02-06,174948979.8571122
2026-02-09,175019614.29695284
2026-02-10,175152540.813061
2026-02-11,173960476.70232457
2026-02-12,174160796.9531245
2026-02-13,171508208.36309978
2026-02-17,172200659.48729837
2026-02-18,172437743.17843032
2026-02-19,172883266.27648544
2026-02-20,173384906.1264375
2026-02-23,172023475.96268153
2026-02-24,171960250.66747907
2026-02-25,173057313.21676713
2026-02-26,172578595.93574542
2026-02-27,171767357.68528116
2026-03-02,172400185.39214662
2026-03-03,174293699.84527895
2026-03-04,174421916.5498079
2026-03-05,175005062.3904876
2026-03-06,175447512.4798631
2026-03-09,174939141.3274018
2026-03-10,175997639.76826704
2026-03-11,176335873.92998815
2026-03-12,176864956.17648327
2026-03-13,175969895.57624096
2026-03-16,176068409.01137203
2026-03-17,175564541.81058758
2026-03-18,176363769.9449942
2026-03-19,175439181.50590336
2026-03-20,172518602.6389072
