Date,fut_pnl
2022-05-23,-2260846.622403953
2022-05-24,977874.8366799105
2022-05-25,-1134334.8105486962
2022-05-26,-2472067.587126814
2022-05-27,-3129199.4773757136
2022-05-31,766653.8719570498
2022-06-01,1009166.8314536677
2022-06-02,-2386014.6014989815
2022-06-03,2135678.6433089245
2022-06-06,-422441.9294457213
2022-06-07,-1196918.8000962106
2022-06-08,1400316.766125632
2022-06-09,3058792.48913476
2022-06-10,3668986.3872230244
2022-06-13,4646861.223902934
2022-06-14,430264.9281391607
2022-06-15,-1569594.8580136348
2022-06-16,3603436.082482007
2022-06-17,-132641.81898706773
2022-06-21,-2711788.2992911628
2022-06-22,147379.7988745197
2022-06-23,-1090610.5116714458
2022-06-24,-3433949.313776309
2022-06-27,368449.4971862993
2022-06-28,2306493.8523862334
2022-06-29,125272.82904334174
2022-06-30,935861.7228532
2022-07-01,-1112717.4815026238
2022-07-05,-198962.7284806016
2022-07-06,-420032.4267923812
2022-07-07,-1672760.7172257986
2022-07-08,110534.8491558898
2022-07-11,1311680.2099832254
2022-07-12,972706.6725718301
2022-07-13,567412.2256669009
2022-07-14,331604.54746766936
2022-07-15,-2114900.1138493577
2022-07-18,921123.7429657482
2022-07-19,-3058130.8266462837
2022-07-20,-736898.9943725986
2022-07-21,-1142193.4412775277
2022-07-22,1068503.5418402678
2022-07-25,-147379.7988745197
2022-07-26,1378001.1194767593
2022-07-27,-2984440.9272090243
2022-07-28,-1444322.028970293
2022-07-29,-1768557.5864942367
2022-08-01,383187.4770737512
2022-08-02,788481.9239786804
2022-08-03,-1842247.4859314964
2022-08-04,117903.83909961577
2022-08-05,162117.77876197168
2022-08-08,147379.7988745197
2022-08-09,508460.306117093
2022-08-10,-2520194.560754287
2022-08-11,7368.9899437259855
2022-08-12,-2100162.1339619057
2022-08-15,-508460.306117093
2022-08-16,-280021.61786158744
2022-08-17,913754.7530220221
2022-08-18,-287390.6078053134
2022-08-19,1621177.7876197167
2022-08-22,2660205.3696850804
2022-08-23,316866.5675802174
2022-08-24,-361080.50724257325
2022-08-25,-1716974.6568881546
2022-08-26,4170848.3081489075
2022-08-29,832695.8636410363
2022-08-30,1289573.2401520475
2022-08-31,913754.7530220221
2022-09-01,-361080.50724257325
2022-09-02,1304311.2200394995
2022-09-06,412663.43684865517
2022-09-07,-2048579.2043558238
2022-09-08,-751636.9742600505
2022-09-09,-1820140.5161003186
2022-09-12,-1282204.2502083215
2022-09-13,5290934.779595258
2022-09-14,-462395.7194120641
2022-09-15,1402347.6736267516
2022-09-16,886890.1503477294
2022-09-19,-826248.0887854915
2022-09-20,1349285.8697597936
2022-09-21,2016348.5469444105
2022-09-22,1038495.3042533243
2022-09-23,1910224.9392104943
2022-09-26,1182520.2004636393
2022-09-27,272889.2770300706
2022-09-28,-2152793.1854594457
2022-09-29,2357460.1432319987
2022-09-30,1599434.373704025
2022-10-03,-2690991.4818243077
2022-10-04,-3426276.478266442
2022-10-05,280469.5347253504
2022-10-06,1129458.3965966813
2022-10-07,3138226.6858458123
2022-10-10,848988.8618713309
2022-10-11,788346.800309093
2022-10-12,325951.0808970288
2022-10-13,-2827436.120339343
2022-10-14,2554546.843309272
2022-10-17,-2781954.574167664
2022-10-18,-1318964.8389786747
2022-10-19,773186.2849185334
2022-10-20,970272.9849958067
2022-10-21,-2690991.4818243077
2022-10-24,-1372026.642845633
2022-10-25,-1849582.8776482565
2022-10-26,886890.1503477294
2022-10-27,651902.1617940576
2022-10-28,-2781954.574167664
2022-10-31,856569.1195666105
2022-11-01,515457.5232790223
2022-11-02,2948720.243463819
2022-11-03,1243162.2620258774
2022-11-04,-1569113.3429229062
2022-11-07,-1083976.8504250026
2022-11-08,-606420.6156223791
2022-11-09,2418102.204794237
2022-11-10,-6230971.8255199455
2022-11-11,-1190100.4581589191
2022-11-14,1038495.3042533243
2022-11-15,-1015754.531167485
2022-11-16,939951.9542146876
2022-11-17,401753.6578498262
2022-11-18,-568519.3271459804
2022-11-21,485136.49249790335
2022-11-22,-1584273.8583134657
2022-11-23,-689803.4502704564
2022-11-25,15160.51539055948
2022-11-28,1887484.1661246552
2022-11-29,250148.50394423143
2022-11-30,-3615782.9206484356
2022-12-01,-15160.51539055948
2022-12-02,189506.4423819935
2022-12-05,2190694.473935845
2022-12-06,1766200.0430001793
2022-12-07,250148.50394423143
2022-12-08,-879309.8926524497
2022-12-09,894470.4080430092
2022-12-12,-1682817.2083521022
2022-12-13,-924791.4388241282
2022-12-14,605329.2893381732
2022-12-15,2557207.4059796296
2022-12-16,1192128.0902272186
2022-12-19,827695.1507277063
2022-12-20,-92652.44224563875
2022-12-21,-1395963.4631676238
2022-12-22,1395963.4631676238
2022-12-23,-506500.0176094919
2022-12-27,364432.93949951243
2022-12-28,1173597.601778091
2022-12-29,-1587445.1771419442
2022-12-30,265603.6677708311
2023-01-03,370609.768982555
2023-01-04,-704158.5610668545
2023-01-05,1124182.9659137502
2023-01-06,-2137183.001132734
2023-01-09,43237.80638129809
2023-01-10,-667097.584168599
2023-01-11,-1216835.4081593892
2023-01-12,-333548.7920842995
2023-01-13,-364432.93949951243
2023-01-17,216189.03190649045
2023-01-18,1575091.5181758588
2023-01-19,747396.3674481526
2023-01-20,-1803634.2090484344
2023-01-23,-1185951.260744176
2023-01-24,92652.44224563875
2023-01-25,18530.48844912775
2023-01-26,-1074768.3300494095
2023-01-27,-216189.03190649045
2023-01-30,1278603.7029898148
2023-01-31,-1420670.7810997942
2023-02-01,-1043884.1826341966
2023-02-02,-1463908.5874810924
2023-02-03,1080945.159532452
2023-02-06,599152.4598551306
2023-02-07,-1290957.3619559
2023-02-08,1118006.1364307078
2023-02-09,957408.5698716004
2023-02-10,-197658.54345736268
2023-02-13,-1173597.601778091
2023-02-14,43237.80638129809
2023-02-15,-315018.3036351718
2023-02-16,1445378.0990319648
2023-02-17,302664.6446690866
2023-02-21,2019823.2409549248
2023-02-22,166774.39604214975
2023-02-23,-487969.52916036407
2023-02-24,1062414.6710833244
2023-02-27,-302664.6446690866
2023-02-28,308841.4741521292
2023-03-01,469439.04071123636
2023-03-02,-697981.7315838119
2023-03-03,-1605975.6655910718
2023-03-06,-67945.12431346842
2023-03-07,1550384.2002436887
2023-03-08,-129713.41914389425
2023-03-09,2410293.60535571
2023-03-10,1851042.4747012807
2023-03-13,275687.17708316946
2023-03-14,-2063715.439879726
2023-03-15,921582.8491065952
2023-03-16,-2189743.8636891744
2023-03-17,1496587.5327372055
2023-03-20,-1134255.8142850401
2023-03-21,-1661999.8389871074
2023-03-22,2055838.663391635
2023-03-23,-236303.29464271668
2023-03-24,-732540.2133924217
2023-03-27,-189042.63571417335
2023-03-28,181165.85922608277
2023-03-29,-1764397.9333322844
2023-03-30,-708909.88392815
2023-03-31,-1819535.3687489184
2023-04-03,-504113.6952377956
2023-04-04,779800.872320965
2023-04-05,370208.4949402562
2023-04-06,-464729.8127973428
2023-04-10,-133905.20029753944
2023-04-11,-7876.776488090556
2023-04-12,551374.3541663389
2023-04-13,-1693506.9449394695
2023-04-14,283563.95357126003
2023-04-17,-409592.37738070893
2023-04-18,-102398.09434517723
2023-04-19,47260.65892854334
2023-04-20,819184.7547614179
2023-04-21,-133905.20029753944
2023-04-24,-86644.54136899611
2023-04-25,2087345.7693439974
2023-04-26,543497.5776782484
2023-04-27,-2449677.487796163
2023-04-28,-1094871.9318445872
2023-05-01,86644.54136899611
2023-05-02,1543848.1916657488
2023-05-03,921582.8491065952
2023-05-04,1000350.6139875005
2023-05-05,-2347279.3934509857
2023-05-08,-78767.76488090557
2023-05-09,590758.2366067917
2023-05-10,-567127.9071425201
2023-05-11,259933.62410698834
2023-05-12,181165.85922608277
2023-05-15,-378085.2714283467
2023-05-16,850691.86071378
2023-05-17,-1528094.6386895678
2023-05-18,-1276037.7910706701
2023-05-19,228426.51815462613
2023-05-22,-7876.776488090556
2023-05-23,1457203.6502967528
2023-05-24,1031857.719939863
2023-05-25,-1063364.8258922251
2023-05-26,-1685630.168451379
2023-05-30,-55137.43541663389
2023-05-31,771924.0958328744
2023-06-01,-1181516.4732135835
2023-06-02,-1890426.3571417334
2023-06-05,220549.74166653556
2023-06-06,-275687.17708316946
2023-06-07,488360.1422616145
2023-06-08,-756170.5428566934
2023-06-09,-204796.18869035447
2023-06-12,-1197270.0261897645
2023-06-13,-928394.0307107918
2023-06-14,-56510.94099978733
2023-06-15,-1703401.221565018
2023-06-16,565109.4099978732
2023-06-20,613547.3594262624
2023-06-21,823445.1402826153
2023-06-22,-468233.511141095
2023-06-23,1122145.8284243483
2023-06-26,605474.3678548642
2023-06-27,-1566160.3648512487
2023-06-28,40364.95785699095
2023-06-29,-589328.3847120679
2023-06-30,-1695328.22999362
2023-07-03,-129167.86514237104
2023-07-05,274481.71342753846
2023-07-06,1186729.7609955338
2023-07-07,419795.5617127059
2023-07-10,-330992.65442732576
2023-07-11,-944540.0138535883
2023-07-12,-1097926.8537101538
2023-07-13,-1162510.7862813394
2023-07-14,217970.77242775113
2023-07-17,-548963.4268550769
2023-07-18,-1097926.8537101538
2023-07-19,-298700.688141733
2023-07-20,1017196.9379961718
2023-07-21,24218.97471419457
2023-07-24,-605474.3678548642
2023-07-25,-403649.5785699095
2023-07-26,24218.97471419457
2023-07-27,1001050.9548533756
2023-07-28,-1364335.5755662941
2023-07-31,-258335.73028474208
2023-08-01,427868.55328410404
2023-08-02,2066685.8422779366
2023-08-03,500525.4774266878
2023-08-04,766934.199282828
2023-08-07,-1283605.659852312
2023-08-08,621620.3509976607
2023-08-09,1057561.8958531627
2023-08-10,0.0
2023-08-11,161459.8314279638
2023-08-14,-815372.1487112171
2023-08-15,1679182.2468508235
2023-08-16,1097926.8537101538
2023-08-17,1146364.803138543
2023-08-18,56510.94099978733
2023-08-21,-960685.9969963846
2023-08-22,427868.55328410404
2023-08-23,-1541941.3901370543
2023-08-24,1969809.943421158
2023-08-25,-912248.0475679955
2023-08-28,-904175.0559965973
2023-08-29,-2082831.825420733
2023-08-30,-565109.4099978732
2023-08-31,266408.72185614024
2023-09-01,-177605.81457076015
2023-09-05,613547.3594262624
2023-09-06,1001050.9548533756
2023-09-07,492452.4858552895
2023-09-08,-177605.81457076015
2023-09-11,-920321.0391393935
2023-09-12,944346.550748448
2023-09-13,-137526.196710939
2023-09-14,-1375261.96710939
2023-09-15,2090398.1900062729
2023-09-18,-128357.7835968764
2023-09-19,421747.00324687967
2023-09-20,1576967.0556187674
2023-09-21,2750523.93421878
2023-09-22,403410.1770187544
2023-09-25,-650957.3310984446
2023-09-26,2347113.757200026
2023-09-27,45842.065570313
2023-09-28,-880167.6589500097
2023-09-29,440083.82947500487
2023-10-02,45842.065570313
