Date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,TSLA,V
2023-12-13,195.92465209960938,148.83999633789062,131.48330688476562,145.74916076660156,152.57020568847656,332.1335754394531,368.0301818847656,48.058624267578125,239.2899932861328,258.02117919921875
2023-12-14,196.07310485839844,147.4199981689453,130.85845947265625,146.75955200195312,155.34576416015625,330.5757751464844,359.733154296875,48.320457458496094,251.0500030517578,254.43182373046875
2023-12-15,195.53868103027344,149.97000122070312,131.51304626464844,145.15977478027344,156.5203857421875,332.3121643066406,364.4518127441406,48.860130310058594,253.5,253.7434844970703
2023-12-18,193.8759307861328,154.07000732421875,134.6868133544922,145.4217529296875,157.4676971435547,341.9366149902344,366.33935546875,50.046409606933594,252.0800018310547,254.07781982421875
2023-12-19,194.91510009765625,153.7899932861328,135.52984619140625,146.37600708007812,159.5706787109375,347.63201904296875,366.93896484375,49.573692321777344,257.2200012207031,255.67091369628906
2023-12-20,192.82681274414062,152.1199951171875,137.20599365234375,143.39158630371094,157.7708282470703,346.56036376953125,364.3436584472656,48.081607818603516,247.13999938964844,252.83876037597656
2023-12-21,192.67837524414062,153.83999633789062,139.2689208984375,144.8603973388672,158.6707305908203,351.3329162597656,367.2142333984375,48.9600715637207,254.5,255.2284393310547
2023-12-22,191.6094512939453,153.4199981689453,140.3301544189453,145.44044494628906,158.57601928710938,350.6383972167969,368.2366027832031,48.800174713134766,252.5399932861328,254.13682556152344
2023-12-26,191.0651397705078,153.41000366210938,140.35992431640625,146.07662963867188,159.5138397216797,352.0671691894531,368.3152770996094,49.24889373779297,256.6099853515625,254.854736328125
2023-12-27,191.16409301757812,153.33999633789062,139.21934509277344,146.2730712890625,160.47059631347656,355.04376220703125,367.73529052734375,49.38681411743164,261.44000244140625,254.6285400390625
2023-12-28,191.58969116210938,153.3800048828125,139.0805206298828,146.48825073242188,161.3231658935547,355.5299987792969,368.9248046875,49.49174499511719,253.17999267578125,256.0740966796875
2023-12-29,190.55047607421875,151.94000244140625,138.54490661621094,146.637939453125,161.13368225097656,351.20391845703125,369.6719055175781,49.49174499511719,248.47999572753906,256.0249328613281
2024-01-02,183.7313232421875,149.92999267578125,137.03738403320312,149.65977478027344,163.00933837890625,343.59368896484375,364.5895080566406,48.13856887817383,248.4199981689453,254.56948852539062
2024-01-03,182.3555908203125,148.47000122070312,137.78123474121094,150.59530639648438,162.2988739013672,341.787841796875,364.32403564453125,47.53993606567383,238.4499969482422,253.69435119628906
2024-01-04,180.03965759277344,144.57000732421875,135.27197265625,150.27723693847656,163.37591552734375,344.4172058105469,361.7091064453125,47.96867752075195,237.92999267578125,255.29722595214844
2024-01-05,179.31715393066406,145.24000549316406,134.61740112304688,150.7449951171875,164.1956024169922,349.2096252441406,361.5223083496094,49.0670051574707,237.49000549316406,255.3759002685547
2024-01-08,183.6521453857422,149.10000610351562,137.701904296875,151.1192169189453,163.95733642578125,355.8673400878906,368.3447570800781,52.2210807800293,240.4499969482422,258.1785888671875
2024-01-09,183.2364501953125,151.3699951171875,139.79461669921875,151.21278381347656,162.66104125976562,354.64691162109375,369.4261779785156,53.107540130615234,234.9600067138672,258.9554138183594
2024-01-10,184.27566528320312,153.72999572753906,141.1136932373047,151.4373016357422,163.0041961669922,367.58538818359375,376.28790283203125,54.31679916381836,233.94000244140625,260.1650085449219
2024-01-11,183.6818389892578,155.17999267578125,140.91534423828125,150.7637176513672,162.3179473876953,366.7916564941406,378.116455078125,54.78850555419922,227.22000122070312,259.6437683105469
2024-01-12,184.0084228515625,154.6199951171875,141.48065185546875,151.92379760742188,161.12652587890625,371.57403564453125,381.8913879394531,54.676570892333984,218.88999938964844,259.7814636230469
2024-01-16,181.7419891357422,153.16000366210938,141.3219757080078,150.17431640625,160.1162109375,364.59881591796875,383.66094970703125,56.347557067871094,219.91000366210938,260.8336486816406
2024-01-17,180.80174255371094,151.7100067138672,140.31033325195312,150.09011840820312,159.2583770751953,365.501708984375,382.87451171875,56.018760681152344,215.5500030517578,262.2006530761719
2024-01-18,186.69056701660156,153.5,142.30384826660156,150.81985473632812,159.57290649414062,373.20135498046875,387.199951171875,57.072113037109375,211.8800048828125,263.685546875
2024-01-19,189.59043884277344,155.33999633789062,145.18011474609375,151.25953674316406,162.32748413085938,380.4642639160156,391.918701171875,59.45465850830078,212.19000244140625,266.399658203125
2024-01-22,191.89646911621094,154.77999877929688,144.79327392578125,151.99864196777344,162.13685607910156,378.8072814941406,389.7952880859375,59.617557525634766,208.8000030517578,266.6947021484375
2024-01-23,193.1732177734375,156.02000427246094,145.83465576171875,149.51007080078125,161.06935119628906,382.2007141113281,392.1447448730469,59.83641815185547,209.13999938964844,266.753662109375
2024-01-24,192.5001983642578,156.8699951171875,147.48106384277344,148.71487426757812,162.50856018066406,387.6578674316406,395.7428283691406,61.32451629638672,207.8300018310547,267.1371765136719
2024-01-25,192.173583984375,157.75,150.6250762939453,149.2761688232422,164.83421325683594,390.1185302734375,398.0137023925781,61.57936096191406,182.6300048828125,268.0812683105469
2024-01-26,190.4416046142578,159.1199951171875,150.9424591064453,149.22006225585938,164.20513916015625,391.07110595703125,397.0895690917969,60.993717193603516,183.25,263.48883056640625
2024-01-29,189.75868225097656,161.25999450683594,152.2516632080078,149.08908081054688,164.634033203125,397.89752197265625,402.78155517578125,62.42683792114258,190.92999267578125,269.11383056640625
2024-01-30,186.1066436767578,159.0,150.21844482421875,148.537109375,168.0081329345703,396.9450378417969,401.6706848144531,62.73564910888672,191.58999633789062,272.5458068847656
2024-01-31,182.50405883789062,155.1999969482422,138.95156860351562,148.65870666503906,166.18763732910156,387.1022644042969,390.8471374511719,61.489418029785156,187.2899932861328,268.720458984375
2024-02-01,184.93878173828125,159.27999877929688,140.00286865234375,148.15354919433594,165.587158203125,391.70611572265625,396.9421081542969,62.988487243652344,188.86000061035156,272.4474792480469
2024-02-02,183.9391632080078,171.80999755859375,141.21286010742188,146.51629638671875,166.540283203125,471.29156494140625,404.2561950683594,66.11958312988281,187.91000366210938,272.5752868652344
2024-02-05,185.75033569335938,170.30999755859375,142.50221252441406,145.75852966308594,166.3210906982422,455.83282470703125,398.7803955078125,69.28964233398438,181.05999755859375,271.0019226074219
2024-02-06,187.3536834716797,169.14999389648438,142.91879272460938,147.87286376953125,166.89295959472656,451.1794128417969,398.62322998046875,68.18132019042969,185.10000610351562,272.162353515625
2024-02-07,187.46253967285156,170.52999877929688,144.3469696044922,147.79803466796875,167.20750427246094,465.93359375,407.0382385253906,70.0561752319336,187.5800018310547,274.7486267089844
2024-02-08,186.38375854492188,169.83999633789062,144.71395874023438,146.31983947753906,166.60702514648438,466.3404235839844,407.09716796875,69.59844207763672,189.55999755859375,271.70428466796875
2024-02-09,187.14682006835938,174.4499969482422,147.77862548828125,146.6566619873047,166.8071746826172,464.465087890625,413.4281005859375,72.08895111083984,193.57000732421875,272.3447265625
2024-02-12,185.46214294433594,172.33999633789062,146.32064819335938,147.67637634277344,167.5505828857422,465.24896240234375,408.227783203125,72.20386505126953,188.1300048828125,271.0047912597656
2024-02-13,183.3711395263672,168.63999938964844,143.95025634765625,146.38534545898438,166.0923309326172,456.537353515625,399.43914794921875,72.08395385742188,184.02000427246094,271.73382568359375
2024-02-14,182.4891815185547,170.97999572753906,144.74371337890625,145.70242309570312,167.7793731689453,469.5948486328125,403.2998962402344,73.8548583984375,188.7100067138672,273.4579772949219
2024-02-15,182.20181274414062,169.8000030517578,141.5996856689453,147.7418975830078,171.4393768310547,480.26116943359375,400.41412353515625,72.61360931396484,200.4499969482422,276.8274841308594
2024-02-16,180.665771484375,169.50999450683594,139.36814880371094,147.5722198486328,170.6387481689453,469.634521484375,397.9519348144531,72.56863403320312,199.9499969482422,274.4432067871094
2024-02-20,179.9225311279297,167.0800018310547,139.9632110595703,148.8070831298828,171.3059539794922,468.0767517089844,396.7011413574219,69.40958404541016,193.75999450683594,271.0836181640625
2024-02-21,180.6757354736328,168.58999633789062,141.38148498535156,149.580078125,172.42111206054688,464.87847900390625,396.100341796875,67.4307861328125,194.77000427246094,272.6698303222656
2024-02-22,182.7071990966797,174.5800018310547,142.90887451171875,151.24851989746094,174.4894256591797,482.8565673828125,405.42724609375,78.49002075195312,197.41000366210938,279.5564880371094
